WorkerId,SubmitTime,Answer 55,Answer 56,animacy,number,definiteness,subject,sentence,sentence_id,response,rt,question_number,type
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,plural,indefinite,cheetah,Cheetahs can run fast.,2182,1,2600,43,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,singular,definite,cat,The cat lapped up milk from its dish.,1984,2,4349,42,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,plural,definite,chair,The chairs fell over,3254,2,3018,41,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,singular,indefinite,panda,A panda Ate bamboo,1356,2,2333,40,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,plural,indefinite,gorilla,Gorillas ate lots of fruits and leaves,1778,1,6235,49,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,singular,definite,butterfly,The butterfly landed on the flowers.,1826,2,3124,48,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,singular,definite,shirt,The shirt was dirty.,2111,2,5435,6,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,singular,definite,fox,The fox ran after the hound.,1145,2,3266,7,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,plural,definite,bus,The buses were blocking traffic.,1145,2,7251,4,example
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,plural,indefinite,butterfly,Butterflies tickle my nose.,4039,1,12183,5,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,singular,definite,zebra,The zebra is not extinct.,4039,1,5914,2,example
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,singular,indefinite,mouse,A mouse lives in my house.,4039,2,5334,3,example
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,plural,indefinite,sword,Swords are weapons.,4039,1,10456,1,example
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,plural,definite,fence,The fences would only hold off the zombies for so long.,3015,2,6350,8,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,plural,indefinite,marble,Marbles were something I used to collect.,1315,1,5065,9,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,plural,indefinite,toilet,Toilets come in handy.,832,1,4584,14,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,singular,definite,dolphin,The dolphin chatters back from the coastline.,1460,2,4800,15,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,singular,indefinite,tire,A tire was hanging from the tree.,2328,2,2998,16,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,plural,indefinite,camel,Camels can go for days without water.,2569,1,2714,17,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,plural,indefinite,towel,Towels are soft and fluffy,4219,1,3455,10,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,plural,indefinite,elephant,Elephants like to trumpet when they are happy.,3588,1,3396,11,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,plural,definite,knife,The knives were sharpened in preparation for slicing meat.,3517,2,3199,12,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,plural,definite,cow,The cows need milking.,369,2,4517,13,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,singular,definite,squirrel,The squirrel ran quickly.,2555,2,2968,36,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,plural,indefinite,trumpet,Trumpets sound loud. ,136,1,2650,37,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,singular,definite,camel,The camel is a good way to travel in the desert.,3210,1,3384,34,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,plural,definite,shark,The sharks circled the blood in the water. ,1568,2,3183,35,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,singular,indefinite,fox,A fox can hide in the woods,1867,1,3922,18,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,singular,definite,tire,The tire Went flat,1330,2,2967,19,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,singular,indefinite,clock,A clock tells time. ,121,1,3453,30,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,singular,definite,tire,The tire was round,2760,2,3717,31,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,singular,definite,television,The television is turned on loudly.,764,2,3431,38,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,plural,definite,car,The cars hit each other,1871,2,2866,51,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",animate,plural,definite,pig,The pigs roll in the mud.,761,2,5884,32,target
A2KORMYEY3ND6H,Wed May 20 10:25:09 PDT 2015,"""English""","""""",inanimate,singular,indefinite,boat,A boat sailed by,2012,2,2667,52,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,singular,indefinite,penguin,A penguin cannot fly.,3289,1,2151,53,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,plural,indefinite,fox,Foxes are hunted by men on horses.,2807,1,2543,54,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,plural,definite,cow,The cows go moo.,2870,1,2191,50,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,plural,indefinite,boat,Boats were anchored in the harbor.,155,2,2680,33,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,singular,indefinite,skunk,A skunk smelled so badly we couldn't believe it.,3572,2,6719,39,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,singular,indefinite,toilet,A toilet flooded the apartment,4302,2,2480,29,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,plural,indefinite,peacock,Peacocks are brightly colored,4246,1,2126,28,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,plural,indefinite,marble,Marbles rolled across the floor.,628,2,2695,25,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,plural,indefinite,shark,Sharks live in the oceans.,4173,1,2629,24,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,singular,definite,toilet,The toilet is clogged.,3327,2,2511,27,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,singular,indefinite,panda,A panda lives at the zoo,1887,2,2103,26,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,plural,indefinite,zipper,Zippers break from time to time,1087,1,2167,21,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,plural,definite,piano,The pianos are playing in tantum.,2228,2,2671,20,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,singular,definite,pigeon,The pigeon cooed playfully.,649,2,2105,23,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,singular,indefinite,zipper,A zipper needs to be replaced on my jeans.,557,2,2544,22,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,singular,definite,pigeon,The pigeon flew up,2000,2,3775,47,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,singular,definite,trumpet,The trumpet sounded pleasant.,575,2,2271,46,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,plural,indefinite,elephant,Elephants never forget.,2900,1,2383,45,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,singular,definite,piano,The piano was not tuned up so we couldn't play.,2321,2,2639,44,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,plural,definite,owl,The owls wake up at night.,2898,1,4159,43,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,plural,definite,panda,The pandas are all asleep.,2232,2,2247,42,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,singular,indefinite,cow,A cow grazes peacefully in the field. ,1265,2,2534,41,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,plural,indefinite,pigeon,Pigeons are ugly.,1904,1,2263,40,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,plural,definite,shark,The sharks off the coast can be dangerous to humans.,755,1,4015,49,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,plural,indefinite,squirrel,Squirrels hide in trees.,1227,1,3222,48,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,plural,indefinite,penguin,Penguins like a cold climate.,919,1,3650,6,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,plural,indefinite,turtle,Turtles make good pets.,1287,1,1873,7,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,plural,definite,bus,The buses were blocking traffic.,1287,2,5223,4,example
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,plural,indefinite,light bulb,Light bulbs are cheap.,2903,1,4913,5,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,plural,indefinite,sword,Swords are weapons.,2903,1,5461,2,example
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,singular,definite,zebra,The zebra is not extinct.,2903,1,4670,3,example
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,singular,indefinite,mouse,A mouse lives in my house.,2903,2,10724,1,example
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,singular,definite,dog,The dog is the most precious animal on earth.,2138,1,2918,8,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,plural,indefinite,penguin,Penguins have a funny way of moving,1668,1,4111,9,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,singular,definite,lion,The lion is king of the jungle.,3461,1,2423,14,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,plural,indefinite,marble,Marbles were never returned ,1766,2,4351,15,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,singular,indefinite,boat,A boat glided over the reef,1761,2,3519,16,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,singular,definite,skunk,The skunk was leaving an odor throughout the neighborhood.,1712,2,2919,17,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,plural,definite,bear,The bears slumbered.,1835,2,3447,10,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,plural,indefinite,zipper,Zippers go up and down.,2084,1,2776,11,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,plural,indefinite,pigeon,Pigeons are nothing but dirty sky rats.,2205,1,1982,12,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,singular,indefinite,dog,A dog is sleeping on the porch.,9,2,2326,13,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,plural,indefinite,kite,Kites were flown high.,1214,2,3104,36,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,plural,indefinite,bicycle,Bicycles the bicycles were shiny,2972,2,2647,37,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,singular,indefinite,knife,A knife was stuck in the back of the body.,2174,2,2311,34,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,singular,indefinite,shirt,A shirt can be made of cotton.,3191,1,3710,35,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,singular,definite,rabbit,The rabbit ate lots of carrots,1772,2,2423,18,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,plural,indefinite,bear,Bears hibernate for the winter months.,66,1,2550,19,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,plural,definite,light bulb,The light bulbs went on.,3403,2,2943,30,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,singular,indefinite,shark,A shark ate the scuba diver,1771,2,2520,31,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",animate,singular,definite,camel,The camel stores water in its hump,1071,1,3183,38,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,singular,definite,trumpet,The trumpet PLAYED THE SONG LOUDLY. ,3126,2,2391,51,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,singular,indefinite,tire,A tire blew out when it ran over a sharp object.,1985,2,2286,32,target
A1EOEW79FA078Z,Wed May 20 10:27:52 PDT 2015,"""English""","""""",inanimate,plural,definite,knife,The knives were arranged by size.,3872,2,3063,52,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,definite,tire,The tires spun as he drove down the highway. ,1578,2,2700,53,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,definite,shirt,The shirts needed to be dry-cleaned soon.,867,2,2439,54,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,definite,butterfly,The butterfly had pretty wings.,753,2,2646,50,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,definite,television,The televisions were all turned on.,1005,2,2766,33,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,definite,elephant,The elephant has a trunk,994,1,2645,39,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,indefinite,marble,A marble is a fun toy for a kid to play with when they are bored,4080,1,2669,29,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,indefinite,skunk,A skunk was hit on the road. ,2480,2,2319,28,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,plural,indefinite,elephant,Elephants marched through the jungle.,643,2,7783,25,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,indefinite,zipper,Zippers are used to close to pieces of fabric.,298,1,3124,24,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,indefinite,piano,A piano is used to write and create music,324,1,2471,27,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,indefinite,couch,A couch is for sitting.,28,1,3508,26,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,plural,definite,turtle,The turtles are crossing the road.,2931,2,3475,21,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,indefinite,bear,A bear can hibernate all winter without food.,2165,1,3258,20,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,indefinite,cheetah,A cheetah ran across the road,2980,2,2271,23,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,indefinite,car,A car drives on a freeway.,797,1,5508,22,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,definite,cow,The cow should not be dinner.,3452,1,2507,47,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,indefinite,rabbit,A rabbit sprung up out of the grass just a few feet in front of us.,1743,2,3581,46,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,definite,television,The television is turned off.,591,2,2146,45,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,definite,television,The televisions are a great way to keep entertained.,1161,1,2652,44,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,definite,trumpet,The trumpets sounded off tune.,4015,2,2503,43,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,definite,bed,The bed was very comfortable.,1286,2,4396,42,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,indefinite,owl,An owl hooted at night,2212,2,2818,41,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,plural,definite,turtle,The turtles have outgrown their aquarium. ,1238,2,3988,40,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,indefinite,clock,Clocks ticked and chimed.,1809,2,3823,49,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,indefinite,boat,Boats are great for smuggling cocaine!,3706,1,3077,48,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,definite,kite,The kites have tails,3683,2,3136,6,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,definite,couch,The couches were old and torn. ,1594,2,2820,7,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,indefinite,mouse,A mouse lives in my house.,1594,2,2790,4,example
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,plural,indefinite,owl,Owls have eaten several mice.,2715,1,22142,5,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,indefinite,sword,Swords are weapons.,2715,1,3520,2,example
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,definite,bus,The buses were blocking traffic.,2715,2,2652,3,example
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,definite,zebra,The zebra is not extinct.,2715,1,9308,1,example
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,definite,fence,The fence was broken and needed mending.,868,2,2043,8,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,indefinite,peacock,A peacock flew away.,4321,2,2071,9,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,plural,definite,penguin,The penguins played in their pen.,2487,2,3520,14,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,indefinite,boat,Boats can go very fast.,3769,1,2029,15,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,indefinite,football,Footballs fill the air.,828,1,6204,16,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,definite,knife,The knives were kept in the drawer.,661,2,3659,17,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,definite,dog,The dog chased the cat.,2912,2,1717,10,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,indefinite,fence,Fences are put to protect animals from getting in or to provide privacy,4105,1,2872,11,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,plural,definite,penguin,The penguins are grouped together in the cage.,2257,2,2429,12,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,indefinite,knife,A knife needs to be sharpened regularly.,872,1,3371,13,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,indefinite,piano,A piano was in the band room.,2469,2,4163,36,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,definite,owl,The owl says HOO at night,3330,1,3257,37,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,indefinite,light bulb,A light bulb went off in his head.,3428,2,8291,34,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,plural,indefinite,lion,Lions stalked their prey in the jungle.,1755,2,4354,35,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,indefinite,bicycle,A bicycle can be handy,2021,1,2001,18,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,plural,indefinite,owl,Owls are said to be wise.,3608,1,1906,19,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,plural,definite,elephant,The elephants stroll across the savanna.,3306,2,4548,30,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",animate,singular,indefinite,shark,A shark can bite hard.,589,1,2797,31,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,definite,television,The televisions are very large and expensive.,3894,2,3065,38,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,plural,indefinite,toilet,Toilets are needed in houses.,710,1,2120,51,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,indefinite,toilet,A toilet is functional.,3761,1,1849,32,target
A3EPDU2O2JMR50,Wed May 20 10:28:14 PDT 2015,"""English""","""""",inanimate,singular,indefinite,chair,A chair is by the table.,2426,2,8586,52,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,definite,kite,The kites soared high in the sky. ,3932,2,5383,53,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,squirrel,A squirrel is climbing up the tree.,3294,2,9205,54,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,indefinite,skunk,A skunk is one of the worst animals to encounter.,878,1,4269,50,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,definite,shirt,The shirts were ironed.,4331,2,11375,33,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,singular,definite,panda,The panda is a very rare bare in the jungle,668,1,9804,39,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,guitar,Guitars have a unique sound.,610,1,3903,29,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,plural,indefinite,cheetah,Cheetahs are very fast cats.,2815,1,2895,28,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",animate,plural,definite,dog,The dogs like to bark.,774,1,5182,25,target
A1E5PWE8O010XK,Wed May 20 10:28:33 PDT 2015,"""English""","""""",inanimate,plural,indefinite,knife,Knives were thrown by the performer at the apple on his assistant's head.,1742,2,3966,24,target
