WorkerId,SubmitTime,Answer 55,Answer 56,animacy,number,definiteness,subject,sentence,sentence_id,response,rt,question_number,type
SUO4977KN5SZ5E8NAD1LJXHFKCAZGU,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,singular,definite,penguin,The penguin waddled up to the edge and hopped into the water.,3005,2,2101,41,target
CAFSJ4H5RD7N2QAAGRVJRARZF67SUG,Tue May 19 09:42:42 PDT 2015,"""English""","""""",inanimate,singular,definite,fence,The fence was so old that it was falling down.,1748,2,1804,40,target
ZC0I8X4CKFHZNMQNG7LFYSWQRHK7FX,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,plural,indefinite,gorilla,Gorillas were thumping their chests menacingly.,2620,2,2816,49,target
KTFKYJ5UCQCPSO6KWT117N8AJOV1EF,Tue May 19 09:42:42 PDT 2015,"""English""","""""",inanimate,plural,definite,tire,The tires are made of rubber.,2789,2,3350,48,target
8N9OTNWTJTMKXI93GN75RX8880NXCG,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,plural,indefinite,bear,Bears live in the woods.,2841,1,1821,6,target
KGP0I5AL0YH7WWCJE0THLORH3OEQV0,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,singular,definite,pig,The pig sleeps in the mud.,521,2,2807,7,target
XV8ODSQW5DRZ64J5OGOTWGOWMTG5TB,Tue May 19 09:42:42 PDT 2015,"""English""","""""",inanimate,plural,indefinite,sword,Swords are weapons.,521,1,2981,4,example
CMAZM7AS8FHZW3G7FTZ4W2LQU7LH0K,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,plural,indefinite,penguin,Penguins always look like they are dressed up.,1538,1,3001,5,target
YDRP4WXCFN6MGG2IP3ZV85ZCA8D1RH,Tue May 19 09:42:42 PDT 2015,"""English""","""""",inanimate,plural,definite,bus,The buses were blocking traffic.,1538,2,4825,2,example
PF90YVQTQCXGAVQ8TYN6VX9VPMU8NT,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,singular,definite,zebra,The zebra is not extinct.,1538,1,3741,3,example
DWNGRY105OXGC10DY41149G6PUT732,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,singular,indefinite,mouse,A mouse lives in my house.,1538,2,6247,1,example
K95ZDTXOVVAA10NURPDW2ZWRMURZCV,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,singular,definite,bear,The bear took one look at the campers and then left them alone.,2609,2,3688,8,target
2B4IMHUZTZAHZY18QH3BI3R3FQHRKW,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,plural,definite,kangaroo,The kangaroos jumped up the trail. ,1597,2,2454,9,target
K6GX0XY6VRUAM73U2UYLYYT7Q31M22,Tue May 19 09:42:42 PDT 2015,"""English""","""""",inanimate,plural,definite,lamp,The lamps LIT UP THE SMALL ROOM. ,3094,2,4334,14,target
TQ2NBC3DDNWU442H08ALEP29AN58XC,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,singular,definite,bear,The bear growled.,617,2,2198,15,target
27G8KSTEJGYGKQDM2JE31YKOY16BTL,Tue May 19 09:42:42 PDT 2015,"""English""","""""",inanimate,singular,indefinite,television,A television is in my living room,1100,2,2007,16,target
93FPJ7VX76B7K3IOGRFETBTTGVO9XW,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,plural,definite,kangaroo,The kangaroos put the joeys in their pouches.,1930,2,6843,17,target
VAGORVB2ZWR1NH091G8H098189AY96,Tue May 19 09:42:42 PDT 2015,"""English""","""""",inanimate,plural,definite,piano,The pianos are in tune and ready to be sold,1075,2,3393,10,target
CXINA3I8ILJTEG7WORAKMRVL0YTUH8,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,plural,definite,kangaroo,The kangaroos have long necks,2025,1,7805,11,target
R5J0V91N1Y3GTBPHWRZ3IH7VRUFZWO,Tue May 19 09:42:42 PDT 2015,"""English""","""""",inanimate,singular,definite,bicycle,The bicycle had a flat tire.,2190,2,2239,12,target
IUM2DVIKL2YYEIK5HO2DI4I9QSBGXZ,Tue May 19 09:42:42 PDT 2015,"""English""","""""",inanimate,singular,indefinite,zipper,A zipper can get stuck,2883,1,3366,13,target
XTP5AGEMOBYW1SUYQMZPJRL3ZIE4XO,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,plural,indefinite,pig,Pigs smell terrible.,1458,1,2606,36,target
WL7RI4CRV4LXJ43N8V9FEH7262NH2D,Tue May 19 09:42:42 PDT 2015,"""English""","""""",inanimate,singular,indefinite,computer,A computer was sold.,1204,2,2176,37,target
NZK1RQPQG1T9ZI7YL3DGV6U3NJYF4P,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,plural,indefinite,cow,Cows have large eyes,307,1,2350,34,target
IBP67MMHQ7I1SK8VYV1184WKY73B5W,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,plural,definite,squirrel,The squirrels chittered at each other from different tree limbs.,3142,2,2255,35,target
F8HLIS8E53DUE0M2JCLNAT6QTGIJO4,Tue May 19 09:42:42 PDT 2015,"""English""","""""",inanimate,singular,indefinite,shirt,A shirt is nice,2725,1,3309,18,target
GU8XA19K3PIFFT7KBBB1BBKWYWI13K,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,singular,definite,fox,The fox RAN THROUGH THE FOREST. ,3095,2,2822,19,target
V5FVTI4BXBRRA4XHO3KBC0TALZRI3Z,Tue May 19 09:42:42 PDT 2015,"""English""","""""",inanimate,singular,indefinite,fence,A fence is white.,3826,2,1766,30,target
U3DUIH18NPK6P89I3W3LW3WGBY3U91,Tue May 19 09:42:42 PDT 2015,"""English""","""""",inanimate,plural,definite,guitar,The guitars at the music store are on sale.,1241,2,2406,31,target
9DREVUDRB1SW9TRIP8ESPRNH6AX9BC,Tue May 19 09:42:42 PDT 2015,"""English""","""""",inanimate,plural,definite,lamp,The lamps didn't work.,2108,2,1883,38,target
K72Q0DLSN4E1ISYB8V4NYVP7KNRRFX,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,plural,definite,kangaroo,The kangaroos are happy.,1636,2,3141,51,target
L867G40FBOPQIIE6O9PZS5HU4M11LD,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,plural,indefinite,skunk,Skunks will spray you if they are angry.,3292,1,3222,32,target
LQDDIB7Q7S7JGAB314N5KDBNVQAOVT,Tue May 19 09:42:42 PDT 2015,"""English""","""""",animate,singular,indefinite,elephant,An elephant is making noise outside.,13,2,1822,52,target
T7TJSPJYFD3JNKCDYUM5GDQT13SFC1,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,singular,indefinite,squirrel,A squirrel eats nuts,2768,1,2345,53,target
JQHXPBZ1BL7W9HYK6WQ5WATDVFAT6C,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,plural,indefinite,camel,Camels can store water in their humps.,876,1,3318,54,target
43TO9HG0MS46LI1SVC5KFHU54GTQSQ,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,singular,indefinite,rabbit,A rabbit washed his ears.,3492,2,2489,50,target
JMZ6ZX29485AYKX4D1OFFJ2U115OS1,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,plural,definite,shark,The sharks swam quickly through the water.,2824,2,2943,33,target
7PEXS4ELD6EO4AIZL7PLNRGBP7CVH9,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,plural,definite,football,The footballs sat in the closet. ,1575,2,3965,39,target
XS0F98UOEVZZT2PNN37L7O4ELJ7LCK,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,singular,indefinite,piano,A piano makes beautiful music,3367,1,2720,29,target
9Q4GRH7SMGK1KGNYXFYLKA6NIZWSX3,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,singular,definite,clock,The clock ticked.,2427,2,3589,28,target
JEMXGU5BRWGZF23KYHBMKWA5X6L6UL,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,plural,definite,lion,The lions are known to be vicious animals,1703,1,2772,25,target
92QBAYV2YOD0KSFQ7ALSKV88FOXDNW,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,plural,indefinite,boat,Boats are in the water.,1618,2,2908,24,target
PUDN5D69OBXACYL17UKWVANXYE6DW2,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,plural,indefinite,cheetah,Cheetahs can outrun their prey.,888,1,2471,27,target
33AWW1U2BA1JFIV6NHL7E3MX35SBW2,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,plural,definite,boat,The boats were racing along the river.,2610,2,2494,26,target
5O33A2919YOSJ75XV26RDKATQWY2HY,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,plural,indefinite,fence,Fences need mending,2532,2,3719,21,target
IBX9UWGMTLCRQX1OBV1V88U2W2L84V,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,plural,indefinite,dog,Dogs eat cats,2728,1,2886,20,target
EA045TDUQZW1IUDFMZ96A1N1FBBF0Q,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,singular,definite,pig,The pig was in the pen,1422,2,3407,23,target
YNV9YGOF06KDKWS3Z9GA4HU7Q2DGT2,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,plural,indefinite,kite,Kites fly high.,402,1,4741,22,target
8HWG8K14G2V8CWIUVX976ZCS5QO7XQ,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,singular,indefinite,kangaroo,A kangaroo jumped across the road.,144,2,2342,47,target
VMPA3ZA09IGBYBGX7OC9UIRC1B4UGQ,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,plural,definite,gorilla,The gorillas are a great band,685,2,4078,46,target
22SJURDDVOCFF4WV54SVL5GT8BA1BW,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,plural,indefinite,pig,Pigs eat slop and live in mud.,3175,1,2927,45,target
967CY7CAFOIL3RCO2JGR3RYECGJ8DS,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,singular,indefinite,clock,A clock was striking midnight.,153,2,2582,44,target
TR7MYZOM6YZHP2RQELTG7U1RTSSFDV,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,singular,indefinite,bed,A bed is where you sleep.,2904,1,2583,43,target
3H40EV9DK4R3FK4G0UIEV7O9MDMEUP,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,singular,indefinite,car,A car needs oil and gas to function properly.,3613,1,3575,42,target
UL6YFMTAOFE05AVXCNDJ2SNZ2TPGST,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,plural,definite,owl,The owls hooted loudly.,378,2,3143,41,target
66HOVDQ6QVISFKH1Z48AUU9U0ZJE87,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,singular,indefinite,rabbit,A rabbit nibbled a leaf of lettuce.,3173,2,3446,40,target
DNDX50I3JJPAWX5OPLBIX8HLLXHZUZ,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,plural,definite,marble,The marbles were new.,1224,2,2638,49,target
C36J967ATKYEZYR44NB8W2U1842GUU,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,plural,indefinite,turtle,Turtles are quite slow creatures.,2641,1,2774,48,target
9IH4W3XI9R2QERIZ2WAQU4VRYISE0K,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,plural,definite,camel,The camels had a good sense of humor.,3842,2,3377,6,target
OTKX4WYJXB4WEANWKU8UDE68W69IGB,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,singular,indefinite,butterfly,A butterfly landed on my shoulder.,1308,2,3372,7,target
WSZYGKII3WUAVAVT0FFPE152GM01UF,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,singular,definite,zebra,The zebra is not extinct.,1308,1,4910,4,example
NOKXU9IIX41WHV5EEE85VE4WTAHSKP,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,singular,indefinite,pig,A pig has a snout,3694,1,3575,5,target
PF09WT8UBNZRG6KV6HTT4SNXAVAOU5,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,plural,indefinite,sword,Swords are weapons.,3694,1,5962,2,example
788HSPCVKPIAHVGFCK01PUD54N708Z,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,singular,indefinite,mouse,A mouse lives in my house.,3694,2,6248,3,example
M2B2HQR6V7PKKW15KX2KUFH81G1N6O,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,plural,definite,bus,The buses were blocking traffic.,3694,2,8931,1,example
6NAUWI1MQXM3WIIB5SHKSJ3FS9J7P2,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,plural,definite,zipper,The zippers on the backpack keep breaking.,4187,2,5134,8,target
SDXH4BZZ1I6L2CBCIQOBH4N3OM6DNE,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,singular,definite,guitar,"The guitar was out of tune, making an awful noise.",2623,2,3087,9,target
SLRKIE30ORUIXEY4DEZRZT5A1AGXK5,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,singular,definite,dolphin,The dolphin was very playful with its trainer.,1300,2,3034,14,target
PV5X3D46AQSX7G0H47IDNS6OENC1W7,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,plural,indefinite,piano,Pianos required a good deal of expertise to tune properly.,3844,1,3100,15,target
8YGJJSFMNACCAWHARGC1C3CQZFO40M,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,plural,definite,bed,The beds have been made.,3620,2,2780,16,target
L0A4XVMRC06TN05TJAYFWABFBNVY1C,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,plural,definite,camel,The camels The camels' humps were small from the famine.,92,2,5250,17,target
JZ7T7NPCNZ2NZV6146W6FEB74ZYB7V,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,plural,indefinite,trumpet,Trumpets blared loudly.,1324,2,4110,10,target
H3WN2FBZTN5DEIRXTUMH2UQHFSK16F,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,plural,indefinite,car,Cars drove along the lines,1765,2,4760,11,target
6PH8X00574HWT61TBHMEBPADK3Z7BI,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,singular,indefinite,towel,A towel is dry.,3092,2,3203,12,target
NEDE1V8Y8V25Z4ZQQ8SLRBR1AMUT10,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,singular,definite,camel,The camel had two humps on his body.,4200,2,6800,13,target
Z3TN8AU5RF7918QA2B7TQC7QKUIVOT,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,plural,indefinite,clock,Clocks are part of every day life.,2362,1,3085,36,target
IHTXOIM95IKIA14MOCRGONDGUXGPI6,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,plural,definite,dolphin,The dolphins seemed pretty intelligent.,2058,2,2618,37,target
GNJVYWXSCBJI5O57YNR8IMGD3D15PP,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,singular,indefinite,elephant,An elephant watched as we drove by.,2193,2,2527,34,target
ZIB9TCB455MJGDFATJUGBTZVW4V8AR,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,singular,indefinite,lion,A lion has a mane.,2885,1,2502,35,target
M8CKHXFW0QLG0QF2J8EK8ROD80R1K8,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,singular,definite,towel,The towel was left on the floor.,4286,2,2555,18,target
JIB5ZOUXCV1R070LI63BCO74TFQO06,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,plural,indefinite,bear,Bears hibernate in the winter.,244,1,2517,19,target
O5P01XR7LJUBC058KQP62VCUBKJXXB,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,plural,definite,dolphin,The dolphins are always a popular attraction.,1475,2,4739,30,target
RD7OQSRAS6V93P09ZC9086GZHO7G92,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,plural,definite,towel,The towels were hanging on the clothesline to dry.,2265,2,3086,31,target
20UD9AQYHC3EJFQ6G2LZQ015AIQIR5,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,singular,indefinite,panda,A panda was kept in the zoo.,4047,2,2796,38,target
SFN4UTPVSQY0OU40PZYTVQ6GQ9EGJ7,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,singular,definite,zipper,The zipper was brokwn on my jeans. ,1607,2,4686,51,target
1GQM1S7A1AMU5CIW9K4EC44QHOCCZ6,Tue May 19 09:43:45 PDT 2015,"""English""","""""",inanimate,plural,definite,car,The cars were lined up on the sales lot.,873,2,2614,32,target
OV163XLP40JE8U917KZTV9YQXJ4ZQP,Tue May 19 09:43:45 PDT 2015,"""English""","""""",animate,plural,indefinite,turtle,Turtles live in shells.,3615,1,2421,52,target
DG38H07AO6Y69O0ACKA46U3Z7LB0QZ,Tue May 19 09:43:49 PDT 2015,"""english""","""""",animate,singular,definite,dog,The dog was outwitted by the fox,1089,2,2389,53,target
RBX3SH744TC1MB1X266HGXZ21TQCXH,Tue May 19 09:43:49 PDT 2015,"""english""","""""",animate,plural,definite,owl,The owls hooted far too much.,2670,2,2808,54,target
GHLY1XCEVCW16BZMP05N7IGF0T3JVV,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,plural,indefinite,light bulb,Light bulbs were led.,4320,2,2661,50,target
8V481VPOLCCXY0WIASCY63H133BB7X,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,plural,definite,towel,The towels hang from a rack in the bathroom.,3302,2,3500,33,target
3J2YBWF17RTXZIGKUG65U1UL3YDHT9,Tue May 19 09:43:49 PDT 2015,"""english""","""""",animate,plural,indefinite,gorilla,Gorillas swing in tree.,1448,2,2676,39,target
XWNU8M5NU81ODD9IAJ8U5OB0M28I5R,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,singular,definite,computer,The computer refused to turn on.,1328,2,2951,29,target
9XEVN6BULE9H1YEEGZ5NNNG2RU7K34,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,plural,definite,tire,The tires needed to be replaced on the car.,857,2,3534,28,target
5B0B1YIUDJ7PTRPHZ2KF8QVJXLARB8,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,singular,indefinite,lamp,A lamp is on the table.,2945,2,2926,25,target
ZLGQRXIJILT38DLMALW5A5DZI5XMT4,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,plural,indefinite,zipper,Zippers always break,2745,2,2581,24,target
6DZ5CSFJPFNFHFSQ1EAH39QRSLYVR1,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,plural,definite,tire,The tires spun and spun in the mud.,2036,2,2190,27,target
Q7NHXY32FJ35LGW9GTJI4Y2A3WWEO7,Tue May 19 09:43:49 PDT 2015,"""english""","""""",animate,plural,indefinite,lion,Lions proweled the lands.,345,2,7189,26,target
C12IYI9897X63LUDKYUG93GCLSF3RB,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,singular,definite,clock,The clock is wrong,2495,2,2214,21,target
YHXMZDRPD9FCTKVW1LEU6OJ8CW9RW7,Tue May 19 09:43:49 PDT 2015,"""english""","""""",animate,singular,indefinite,skunk,A skunk smelled.,1230,2,3718,20,target
ORTKBOB86Y0ZYAWYJOWEBEUP3RGMD0,Tue May 19 09:43:49 PDT 2015,"""english""","""""",animate,singular,indefinite,peacock,A peacock is quiet.,1632,1,5219,23,target
0VNX25231A7HY8Y6G4S0Y14XJE14VX,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,singular,definite,piano,The piano was too heavy to lift.,4018,2,2334,22,target
J2X6KE9ROJ20NDID5J6ML6TK5984QX,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,plural,indefinite,zipper,Zippers are the best fastener for jeans because they are sturdy.,219,1,2998,47,target
8HJIO994BSP2O1RTIGG0KF84VFGZ8C,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,plural,indefinite,trumpet,Trumpets are great instruments,683,1,3230,46,target
3DWPDQV2U71XVKBIW76PL1G198N6Q6,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,plural,definite,light bulb,The light bulbs are under the sink.,2241,2,2005,45,target
Y04A9DULG0G4D18UGPJBFK7IDEB1GH,Tue May 19 09:43:49 PDT 2015,"""english""","""""",animate,singular,definite,dolphin,The dolphin jumped through the air,1873,2,2903,44,target
3YDJY7CZ1IZNZGUMYG7493YIL9U6C0,Tue May 19 09:43:49 PDT 2015,"""english""","""""",animate,plural,definite,fox,The foxes out witted the dog,1070,2,2182,43,target
7LLM1TPOAO3L7OBLMVUXPXVJDDVX9A,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,singular,definite,clock,The clock chimed away,3263,2,2886,42,target
8X7POBY6B3RZNKEVYOOYBOJTQDRLNF,Tue May 19 09:43:49 PDT 2015,"""english""","""""",animate,plural,definite,pigeon,The pigeons kept attempting to steal french fries from the tourists.,2621,2,2654,41,target
SK0HZDAMQ76AQYE3QGF4IO00SZE0PK,Tue May 19 09:43:49 PDT 2015,"""english""","""""",animate,singular,definite,dolphin,The dolphin can swim.,1643,1,2419,40,target
S1I9RCKUUDKJJX0Z081QBI9MBP5X8Q,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,plural,indefinite,bed,Beds are perfect for a nap.,2541,1,2887,49,target
4AFOXSVCV8BVI4JY0WGYTT3V2HQF2R,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,plural,definite,clock,The clocks struck midnight on the cinderella story,4102,2,2752,48,target
VIS7SNICCTNNPCCU4YQX6NM62EZTSR,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,singular,indefinite,boat,A boat can float,3654,1,4564,6,target
2HGHPAAN0PFVLIY38J46H700QC7P1Q,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,singular,indefinite,tire,A tire rolled down the hill.,1926,2,4316,7,target
8CWTPTDS8QHJ4LLI1XDLW5G8FCQAC2,Tue May 19 09:43:49 PDT 2015,"""english""","""""",animate,singular,indefinite,mouse,A mouse lives in my house.,1926,2,3862,4,example
D027NVX78FSQ4SN5PBCFOTATXYWXPC,Tue May 19 09:43:49 PDT 2015,"""english""","""""",animate,singular,indefinite,kangaroo,A kangaroo keeps its young in a pouch.,251,1,3288,5,target
G68A0M349RAOR5YO3THO7GFOIVUFZP,Tue May 19 09:43:49 PDT 2015,"""english""","""""",animate,singular,definite,zebra,The zebra is not extinct.,251,1,5034,2,example
T1T4P37C2Z9Y6PS58R203RPP7CMCGC,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,plural,indefinite,sword,Swords are weapons.,251,1,5470,3,example
HK3BLD517ADSSI8YLNVII3GZDG6SET,Tue May 19 09:43:49 PDT 2015,"""english""","""""",inanimate,plural,definite,bus,The buses were blocking traffic.,251,1,28101,1,example
H78E4TW6V8779UGTHTMCA1QW70O1GS,Tue May 19 09:43:49 PDT 2015,"""english""","""""",animate,plural,definite,panda,The pandas shared the food among themselves.,3233,2,3381,8,target
DMBVY2A78L7RWK5CFP3DMGOQOUDWE0,Tue May 19 09:43:49 PDT 2015,"""english""","""""",animate,plural,definite,panda,The pandas ate bamboo prettymuch continuously in order to satisfy their caloric needs.,234,2,6460,9,target
A8PFOCFMJFAVRBTCR50226KY2JUIND,Tue May 19 09:43:49 PDT 2015,"""english""","""""",animate,plural,definite,dog,The dogs barked at the cat.,3593,2,3561,14,target
