WorkerId,SubmitTime,Answer 105,Answer 107,animacy,number,definiteness,subject,sentence,sentence_id,response,rt,question_number,type
JTL1CKVQYV7XUFYE6Q5NW892PGZPNG,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,definite,kangaroo,The kangaroos were friendly.,2552,2,1771,72,target
474OIVJRGM9BYHETHHR3O45PVPU4F6,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,indefinite,lamp,A lamp was burning all night.,2787,2,1292,73,target
G1P4XYS6KIO4YQXTE8D3CTLLXCJEYE,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,indefinite,panda,A panda looks very cuddly.,2828,2,1496,70,target
4TSVNA8HLYD6LSIVR6NFSN3I2FZSOI,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,definite,trumpet,The trumpets blew loudly.,1818,2,1364,71,target
HISC5H2QJ0HSRN6ORRXCR2OYL5ZEJA,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,indefinite,shirt,A shirt should be worn with pants.,2449,2,1265,76,target
4XQ3C0CBUMZCF40P9XW7OLTIAQ34LH,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,definite,lamp,The lamp was broken,1051,2,1173,77,target
0M5PPVBXB4B9UTMF1KQU9TX62YP34B,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,definite,bear,The bear growled.,619,2,2345,74,target
4GRPDWCEIMSGOT4N31DHXRV0KUETRI,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,indefinite,camel,Camels carried supplies from place to place.,2640,2,1322,75,target
15L7WBT24SWE3SIT2ELMDRO3H3TI2M,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,definite,chair,The chairs were set nicely by the table.,796,2,5821,78,target
ONZQ6100E6XSQLGE3J4VVQIS1RKBV5,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,definite,guitar,The guitars were all tuned to different keys,3770,2,1340,79,target
83JCJ4W9EWWEVCA2Q1658ENL1BIN5A,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,indefinite,shirt,Shirts can express who you are.,2564,2,1452,47,target
N6H8KLY04Q57BQTEO9VRY1IP2U7EZG,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,definite,zipper,The zipper got stuck.,667,2,1164,46,target
OM11W6NZRCNVXYMFY7256E2HAQSXCW,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,definite,kite,The kite can fly high.,1651,2,1054,45,target
WI8JKI318ZK0RXGWLVCWKSR9LGCVSC,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,indefinite,fox,A fox is on the town-o.,4007,2,1235,44,target
M2L3UEJJK4RAYZMVHXUR715ZQ6RO0I,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,indefinite,guitar,A guitar played a beautiful melody that many enjoyed,4089,1,1271,43,target
OW4Q4ZXRGV4MF5EX82PP8IKJTLOLXX,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,definite,bicycle,The bicycles are on sale at the store.,684,2,1519,42,target
ELYJ83FRADIE50JR1SC915LKT241WP,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,indefinite,cat,A cat chases a mouse right into the house.,2412,2,1251,41,target
SO3BT8VZE4HOWRTAZ9VSF3EE1QQWVZ,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,definite,cow,The cow ate grass,1882,2,2407,40,target
VCRKJ044B4USGIJL37GX88E5Y1B5U6,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,indefinite,marble,A marble is a fun toy to give at christmas.,1544,1,1399,49,target
PVFW4ERQC4GAUJGIEVENZEU7DWBDIV,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,definite,pig,The pigs are pink,3004,2,1276,48,target
0G8A0IDDW07L3K2CHK9KKSTAY2BP48,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,indefinite,television,A television should not be struck with blunt objects.,3740,2,3673,58,target
3Z2XIG3WYIUARMAO6UN2ZQGS0J0GB9,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,indefinite,lamp,Lamps can help you see to read,1856,2,1329,59,target
T9AS3R0YQ1EKOMTC4FE3LB5KTY4R6L,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,definite,squirrel,The squirrel was gathering nuts.,4138,2,1247,50,target
4OJEJ5VQF4SEBAW4SM7J2KJKP9WZ1V,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,definite,skunk,The skunks sometimes stink,3358,2,1839,51,target
YK3GIO6KPJQLOI9IJ3VRWU57EVHW05,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,definite,piano,The piano is an instrument capable of great sound.,744,2,1260,52,target
FGN0CQN2FMDK6ZMMYO5VZJOZ2HDJFI,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,indefinite,owl,Owls hooted at the squirrels bothering them,1797,2,3726,53,target
8QHGNEXGQEKQ1PU4YZ9GMJGYNZX8CV,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,definite,car,The car was on the side of the road with a flat tire.,2162,2,1495,54,target
DYP8Y0MYOUYDCZ4JF4JD8HY00GXUQ7,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,indefinite,gorilla,Gorillas enjoy their time together,3339,2,2166,55,target
MPTEE6JRCFDJ14IWY32A62W3JVRYLU,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,indefinite,zipper,A zipper got stuck on my backpack.,3944,2,1419,56,target
YVARYIQZ2STC9E9Y4H2AZK0RMDUWS8,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,indefinite,turtle,A turtle slowly made its way across the path.,3035,2,1249,57,target
9DPBTSNE2QJBLZJQEYPX9REYCS8Q8O,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,indefinite,boat,Boats are great for smuggling cocaine!,3717,2,1044,29,target
JV59DUNR8QRVUIOOMG3HIRS4BCH50J,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,indefinite,cheetah,Cheetahs are very fast cats.,2824,1,1805,28,target
NV9C8UKL4RC7RTRY7WYD3WCF0T18HT,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,definite,football,The football game last Sunday was excellent.,737,2,2486,25,target
KIOGXAFHIMZ3GBIHVRGESKZWUFL7GZ,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,definite,towel,The towels were warm and fluffy.,207,2,1835,24,target
QGBDTCAN4COH8O6V8SZ9UCPFA0GIIL,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,definite,fox,The fox sneaked through the forest. ,1587,2,1389,27,target
RX8GQRPODTCP3UPTGZUE9LQNJONQOS,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,indefinite,fence,Fences are around each pool in the neighborhood.,1504,2,1667,26,target
R751KY0PR1ICD6DI2IUB779UWZ6HMD,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,indefinite,zipper,A zipper needs to be replaced on my jeans.,559,2,1885,21,target
NZPDH1XFIU6MWNSIGS8X2Z19BO82ZQ,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,definite,camel,The camels are brown.,2911,2,1461,20,target
UQUUT7RVQA475K2U007PBJW4V9TT4V,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,definite,camel,The camel started out across the desert.,3017,2,2059,23,target
5E11MRDSDKNDDG5NWAKV11R8MI9LLZ,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,definite,toilet,The toilets are on display.,613,2,14127,22,target
J85X86398F2IJE7S7FG8QG3FMECD9U,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,indefinite,computer,Computers are important,2502,1,1731,104,target
Y65GD24ZLJ98QMXOLKUR6Q59DQZSDE,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,indefinite,dolphin,A dolphin was the main attraction at the aquarium.,3537,2,1165,101,target
PTPJ1JHSHVEC5BGV73MT406INOQDJ3,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,indefinite,tire,Tires are on sale down the street. ,3945,2,1543,100,target
KGVW4ZRERL28ZX6C573DKDI67V3WQV,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,definite,skunk,The skunk sprayed the dog. ,1618,2,1223,103,target
VUN1EXFOIMCQUC87NRZVVFGJW7H1KD,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,indefinite,camel,A camel has humps.,563,2,2332,102,target
YG1QPLT8Q3T2CVTZBG41CCM34GRXX4,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,indefinite,lion,A lion slept while a warthog and a meerkat foraged for food nearby.,1982,2,1326,6,target
W7ZPRXA97WFKKJWC70SR8FOI2BOKOR,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,definite,bicycle,The bicycle needs to be fixed.,3322,1,2464,7,target
4UENXOJAI0OC9OJKXMI7ENQ3NDK9KM,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,definite,bus,The buses were blocking traffic.,3322,2,3117,4,example
9GRXQ8MZRRH5BV4LW0461C0I6DI2KF,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,definite,camel,The camels carried through passengers through th entire desert,4080,1,1733,5,target
73WLQULM6TRL87FQT736H7JJLUSYKI,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,definite,zebra,The zebra is not extinct.,4080,2,3561,2,example
E8RLZAMSIS0JMS1ZLK5CBD92LOH7C0,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,indefinite,mouse,A mouse lives in my house.,4080,1,4316,3,example
H93FEA48T9BVCW37CH6F29VZCD1BCC,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,indefinite,sword,Swords are weapons.,4080,1,3972,1,example
MC06GEWTW04ZSFA6X5TAE9WJB6TL0K,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,indefinite,panda,Pandas are so cute.,3808,2,1747,8,target
3XCT9NMC52IGAOT50FEIWJO3DCWP3H,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,indefinite,bicycle,Bicycles were being peddled down the road.,184,1,1605,9,target
XSST2ERYMX18FBUJ8NEVB78KPSVAZQ,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,indefinite,fence,Fences line each house in the neighborhood.,1302,2,1295,38,target
QE3UB27SIH54EYGX78PTTJ70IDI0KG,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,definite,boat,The boat floats on the water.,846,2,2180,39,target
8I5JI1Q85XKMYDQ0QPLQEVTIR44KZ0,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,definite,piano,The pianos sounds good.,1628,2,1528,36,target
8LHJT3827NVD6VF078I4W2PI8CFSLH,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,indefinite,dolphin,A dolphin swam alongside the boat. ,4301,1,1274,37,target
X8NSZ1PWQG5W6VJW52W7TKMWSOL9O1,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,definite,knife,The knife cut through the steak easily.,2842,1,1708,34,target
P6EMS42EISQYIO4SH1LHTIUP6KRHO6,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,indefinite,butterfly,A butterfly flutters around.,495,2,1259,35,target
486YITR75F1KNI07HHEL0A0CA11S8B,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,indefinite,dog,A dog with fleas is not healthy.,2685,2,1432,32,target
6RHHG6P0P51VGXFP6Q94MQPTNR4MKI,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,definite,toilet,The toilet takes two flushes.,3999,2,2068,33,target
G3VGB6TRV5CPRTDAW39B3TJYYWXUJG,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,indefinite,butterfly,A butterfly emerged from the cocoon in all its beauty,4074,2,1266,30,target
JIOM6Q9V18CGXB4EFZEOURSRGTGCEZ,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,definite,football,The footballs are put away.,594,2,1642,31,target
805FZMLGM2AIDH4W6B1RT49BHZR9Q9,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,indefinite,chair,A chair is used to sit in.,2889,2,1874,89,target
W1RTXOO9UW8GTKH9HXCX7QM8CN8ZTT,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,definite,pigeon,The pigeons eat seeds.,608,2,1501,88,target
ZO0OC6209AFL7TSV40BMNPH9L5NOJ6,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,definite,tire,The tires are round,1410,2,1215,83,target
GSOBY3BSDUVBTDAWJA4II6S3G0PW2A,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,indefinite,tire,A tire was hanging from the tree.,2336,2,1643,82,target
V2IRHFSFPZHS3AFPM6I4ITIKE3I10Y,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,definite,skunk,The skunks ambled off towards the bushes.,2224,2,1260,81,target
B2ILO12R41D1HOSB9LASU42LORX4M5,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,definite,elephant,The elephants are incredible animals.,3470,2,1735,80,target
MFKDMWUASZYJS6M9AB567P9IE6TFSO,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,indefinite,boat,A boat is good to have on vacation.,391,2,2435,87,target
1A27KW4GJVF2LW7170GMELFLPVJRHL,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,indefinite,elephant,An elephant trampled the ground.,154,2,2102,86,target
BP131ME8SNFR79SVDFT8D5US4DD2R0,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,definite,shark,The shark bit a swimmer.,1210,2,1319,85,target
6FJ1CSLOATSK4AJ8M8W6YH43660LBK,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,definite,towel,The towel is wet,1115,2,1175,84,target
U47A628T0W9PYE0ACLFTBC38OV6L97,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,indefinite,bicycle,Bicycles are a great way to travel. ,3971,2,1493,14,target
90G00J59T79765URCHYLFVGJANIZ7L,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,definite,car,The car is dirty.,444,2,1579,15,target
RCCPX8WUUQ1BHLO44KZ77MV9JAW0IZ,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,indefinite,lion,A lion roared,2029,2,1360,16,target
W64HJ2C09FPTTBOUIWDNBZLRKEYIVZ,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,definite,dolphin,The dolphin jumped in the air,2015,1,1436,17,target
X8AC8CPXL9Y76VNHV10B9I9T3YRGWH,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,definite,elephant,The elephant has a trunk,997,2,1854,10,target
T2AF97O7RQRB6I0G5OG2LTNL8ZSQ3T,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,indefinite,fence,Fences help seperate properties in neighborhoods.,708,2,2891,11,target
B024WOX1WI3CPDHGGLP74E0FC34FG6,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,indefinite,owl,Owls have eaten several mice.,2724,1,1543,12,target
JGMSKM946RG1YUBKB8SG7WNL4AFOVF,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,definite,bear,The bears rummaged through the trash.,2072,2,3253,13,target
FIQPPGLG0RQCAVCZ7TE0AERSMYJUZG,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,definite,peacock,The peacocks showed their plumage.,1318,2,1790,18,target
MI7F0DN6FUELS1XWTNC8FJG3K0BOGE,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,definite,fence,The fence was broken and needed mending.,871,1,1264,19,target
HK6HT04MALVCAQDZGKNU0YN4XUCAAK,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,definite,couch,The couches fold out into a bed.,406,2,1676,98,target
H0Q6L7OPCYJL2UPZF3Q7GXAT7MSJ02,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,indefinite,dog,A dog bite me.,547,2,1276,99,target
9LRN8ZK145UCD9QUV2MT9R30R3EPVW,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,definite,dolphin,The dolphins swam in the ocean.,4213,2,1484,94,target
EWUT3RTHIH3GN0XHX3VSDOHKHF7PVM,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,definite,camel,The camels don't need as much water.,3458,2,2019,95,target
ZL8KGMIVB5UC17RLJ7V78I09Z8XHZ3,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,singular,indefinite,peacock,A peacock has many bright colors,3367,2,2096,96,target
6PL2BDDXBAYNCY3DI5YUEZE4XY31Y2,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,definite,bed,The beds are not just for sleeping.,3435,2,1441,97,target
GUHSEUJ31BPU5FKP7KZY8UV3BGVBZZ,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,definite,knife,The knife was found at the scene.,1518,2,2656,90,target
O7KXTF1H855LBJUCFD17N7599VEW19,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,animate,plural,definite,penguin,The penguins are used to cold.,1656,2,1371,91,target
LMJWEFWFS2QHSPR60X0FPKABC6CFEX,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,plural,indefinite,kite,Kites are made in all different shapes and sizes.,4210,2,4791,92,target
795BMBXFHOPYY0XOHH2Y9UIUZTJ9OT,Thu Apr 23 12:03:34 PDT 2015,"""english""",1,inanimate,singular,indefinite,tire,A tire is flat,3675,2,3645,93,target
QVADTETKVMB7DXLAZO60HINJRKW5Q1,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,singular,indefinite,lamp,A lamp is on the table.,2954,2,1845,61,target
9VJ4B3SS3UDZC41OQNTSITIM23YMOH,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,plural,indefinite,bear,Bears are not to be messed with and are a lot faster than humans,4087,1,1653,60,target
084VRAA4AHBL9P9LJ2Y4ZGQCBASZ2Y,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,singular,definite,towel,The towel was wet and on the floor.,4146,2,1833,63,target
VM281W4AOTN1N7SHOZSTFX8ZMLW5AW,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,plural,definite,rabbit,The rabbits mated really fast.,4339,2,2465,62,target
5ZZF9P8Y21H7D1H9NYWJ4XUNYBJ9R7,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,plural,definite,tire,The tires are wide.,3074,2,1593,65,target
CMQLYBTLP0TXKC1GB3QGAH2OBC4RJS,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,plural,definite,gorilla,The gorillas looked pretty calm.,2037,2,1416,64,target
CYD6KVXGX95M8ES1Q84B417NO37PT2,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,plural,definite,pig,The pigs smelled,1863,2,1495,67,target
OGWCYXFO3VTNGWLKDDXV740WHQXIXP,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,singular,definite,computer,The computer malfunctioned for the third time that day.,206,2,1578,66,target
QAUQGPXIIA4ZRU8DC9LQZK7WZ9SIOW,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,singular,definite,bear,The bear took one look at the campers and then left them alone.,2618,2,2896,69,target
C7NT4FIP55N6A701PT84SR5S8VMA24,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,singular,definite,fence,The fence was high,2007,2,1206,68,target
2BEOIZ703RB26FEZQ20VUNS44SGFR5,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,plural,definite,penguin,The penguins waddled over the ice. ,1590,2,1958,72,target
EED9GJYNZZATC5O4VICDESRL8VWFMS,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,plural,definite,bicycle,The bicycles are red.,520,2,2329,73,target
WICYVRLFH8JR2G3IKB7N1CJ7GEEY3E,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,plural,definite,trumpet,The trumpets blew loudly. ,1594,2,1257,70,target
60NWVRZJ267LS9PDORMDQ4H8HUYM6W,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,singular,indefinite,couch,A couch potato's worst nightmare is a treadmill replacing the armchair.,3992,1,3421,71,target
VGX52ZHH2YFGXVTFP9EL020027ITMA,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,singular,definite,pig,The pig ate too much slop. ,1708,2,2986,76,target
YZAZP2OFBKYNL9GU4PUPWOAEAQNPK1,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,plural,indefinite,towel,Towels are freshly supplied each afternoon.,873,1,2911,77,target
0IENXVP50KSYYBXCSWUGZW24UBQ0VI,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,singular,indefinite,fence,A fence goes around a room.,3089,2,2202,74,target
NUWBQXR6UOD7CFIGE6LG1SM3U73EQJ,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,plural,definite,cheetah,The cheetahs raced each other across the steppe.,1728,2,3115,75,target
9V7AREKIQSJHNVOZ4ZCKSZFS0YJ7C4,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,plural,indefinite,computer,Computers are very useful pieces of technology.,1969,1,1761,78,target
30IKQKIIAGRFPI2NOA3YNK9F05RGHI,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,plural,indefinite,computer,Computers are used to gain information.,1180,1,1462,79,target
6YBDDAH954NE2NS239EAKHORZ1L7FP,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,singular,indefinite,bear,A bear looks for food in garbage cans.,3769,2,11707,47,target
2D21MGVLYUAHA36YYH6EC42TT2N9ZN,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,singular,definite,owl,The owl sat high on his perch in the tallest tree.,93,2,1771,46,target
MH6L5GQKJ1T8PFHI65VJ21PKWUFKTB,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,plural,indefinite,skunk,Skunks smell horrible,976,1,1763,45,target
U40TQ0ORDK24JW9K4C8CFCU7T2GX4H,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,singular,definite,dog,The dog ran after the car.,3197,2,1156,44,target
PVE5AK5CGQ1Y5EOQ504ALQVPFVZOA0,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,plural,indefinite,television,Televisions sell better at Christmas than Father's Day.,3170,1,2453,43,target
JYQL5651C7O7VSQP22IXPBAS3SHU29,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,singular,definite,couch,The couch was in need of reupholstering.,2844,2,1981,42,target
UMAH8JG8POL21KEIZ0ISJFVQ0R1H0Q,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,singular,definite,fox,The fox ran into the barn.,2496,2,1387,41,target
IRF72UN8EQP31179D2LPLUCNPEL8WR,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,plural,indefinite,elephant,Elephants are very intelligent and social.,241,1,1936,40,target
1KMK0PSSTSJGH2OPX5O94RYXTT7FRC,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,singular,definite,tire,The tire blew up on impact,1806,2,1400,49,target
FGYCEVFJM0XNZZ434GORTSQA0VH3VT,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,singular,indefinite,television,A television is a waste of time.,2117,1,3046,48,target
55TURIKLCTNNV86766K6JOO12JL0QA,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,plural,indefinite,lamp,Lamps are turned off.,3893,2,4582,58,target
IFUMW3ZOFFX2HCSYZVY0JBOTYTCVJP,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,singular,definite,boat,The boat came untied at the dock.,1467,2,2433,59,target
1E6TWJ6UKQT5D5ZVHE88JOBR9FAAML,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,plural,indefinite,cow,Cows are formidable once enraged.,3844,1,3931,50,target
6WOO496SCLA210MNEZG3E3ED4OEMMM,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,plural,indefinite,pigeon,Pigeons are annoying. ,116,1,2786,51,target
AO7N0WUD46FSTO44OIYELZTH4X1ZAN,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,singular,indefinite,elephant,An elephant is grey,2512,2,1555,52,target
COEHD3UM1LL9CNUMNQGJOWVDIUSS0R,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,inanimate,plural,indefinite,clock,Clocks get on my nerves when they tick.,283,1,2571,53,target
BX7WD0H73TTLJO1NPH8GTMUIVNM6LD,Thu Apr 23 12:05:40 PDT 2015,"""English""",2,animate,singular,definite,dolphin,The dolphin leaped into the air.,1821,2,1187,54,target
