WorkerId,SubmitTime,Answer 40,animacy,number,definiteness,tense,qud,context,subject,sentence,genericity,rt,question_number,type
87CZSGEUB7IKR3WXVHK6JPLYUXD9MV,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,plural,definite,past,,bare,marble,The marbles rolled on the floor.,0,1832,28,target
BHKU29KB74UQXODEYEEGHVGAIM3SOL,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,plural,definite,progressive,,bare,computer,The computers are connecting to the internet.,0,36950,25,target
TCZF7HCMX8NDREOW6T0WB3J5DUGVVA,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me what's happening.,specific,camel,The camels are carrying supplies through the desert.,0,8854,24,target
QWKXKPKKDL7NCV9IN40BNW78TASF4Y,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,singular,definite,progressive,Tell me about lions.,generic,lion,The lion is chasing antelope.,0,1946,27,target
NF9P01GY8LJPD02TZUTQ1FSWIFLFQU,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,singular,definite,present,Tell me what's happening.,specific,dolphin,The dolphin swims in a pod.,0,2199,26,target
25ISW1KD7J89RE9VD9OA2Y6K94AFUE,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,singular,indefinite,past,,bare,pig,A pig rolled in the mud.,0,5194,21,target
HZ0042NBDODFWWTSF0PT900C0IFKCM,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me about telephones.,generic,telephone,The telephones ring.,0,6332,20,target
6K2HCHMB5KMEXPS460HIQJBB5M7241,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,singular,definite,progressive,,bare,butterfly,The butterfly is flapping its wings.,0,3334,23,target
UF17GYJMJDWS4HFWR7MVEN9XZB6ZBY,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me about squirrels.,generic,squirrel,The squirrels are burying nuts.,0,11667,22,target
2GVSE61OSE9VVOXKIQXKC1A207PUPW,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,singular,definite,past,Tell me about kangaroos.,generic,kangaroo,The kangaroo carried its baby in a pouch.,1,9367,6,target
9AN0Z66OSUK1NCBNTOYF5KDX0OHX9O,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me what's happening.,specific,microwave,The microwaves heat up food.,1,4835,7,target
GAJA785MNET3UHDLAI3L2PWUB7HBK3,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,singular,definite,past,Tell me what's happening.,specific,shark,The shark attacked swimmers.,0,2763,4,target
WW0UTZ3BPKS3ZA25QMHYS8IGQ9AVG7,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,singular,indefinite,progressive,,bare,panda,A panda is eating bamboo.,0,2969,5,target
7Y8Y5K2M1EVSXV2HLL7UFP82YI3MME,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,1,7565,2,example
FRE6JMNMMFSFKQM1FT1Z54P5KUMDUU,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,singular,definite,past,,bare,shirt,The shirt ripped.,0,4762,3,example
FXL4R2HGFVTYZBQ1J8Q0ORPNYU6OMY,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,The buses blocked traffic.,0,9202,1,example
YTO7E1ASRFHYNOVTO3FB2M5VTS4QQ9,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,singular,definite,present,Tell me about turtles.,generic,turtle,The turtle moves slowly.,1,2657,8,target
2U9GZFQX7K6H3K7L1NRCWXA1TI8MS2,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,plural,indefinite,past,,bare,car,Cars traveled on the highway.,0,3462,9,target
337N7Z1BK0CP93QJDG5Y9LIVP9HIBR,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,plural,indefinite,progressive,,bare,cheetah,Cheetahs are running fast.,0,3235,14,target
M2DYNOF13DTB9DCIGNKTSML7WQ1J9A,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me about ATMs.,generic,ATM,ATMs dispensed money.,1,2312,15,target
9OA5ME3LGBEM0ZATJCC9GEBQZHAOA6,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,cat,A cat is sleeping a lot.,0,3406,16,target
LL6VIYT7HJY027M8PC3QJPBBU5S0CZ,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,plural,indefinite,present,,bare,frying pan,Frying pans sizzle.,1,4604,17,target
KSCUSQBCW6F5BD2STJRLQZLMFDO2CL,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me what's happening.,specific,owl,Owls hoot.,1,2900,10,target
TRTW4RZ1XZ8QNUY72MTNBWNF20JNL9,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me about towels.,generic,towel,A towel soaked up water.,0,2165,11,target
4KZYZGTH8SWF2TQ8NQBLWDX2D8F73P,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,singular,definite,past,,bare,peacock,The peacock displayed its feathers.,0,5853,12,target
PYVCYV87EUWOZBW550TNXBYT3P7CBB,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,piano,Pianos played music.,0,4081,13,target
VVI55PVI33C44LX1OQQC7Z1LDP8K7Y,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,plural,definite,present,,bare,dog,The dogs gnaw on bones.,1,3373,36,target
YKDRPI18CQ6J8VJ3UA8RHAV1K7WT4Q,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,crayon,Crayons are melting in the sun.,0,4459,37,target
CX6JC2NZSV9UUCWPH44C5ISVCJ7EQR,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,plural,definite,past,Tell me about gorillas.,generic,gorilla,The gorillas pounded their chests.,0,6210,34,target
Y9UJ2D2717HHC3ANIXMP3CAF8IQOXI,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,toilet,The toilet is flushing.,0,2006,35,target
A394PI9HJP8I6EQEKHWW448VU1XU5U,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me about kites.,generic,kite,Kites are floating in the breeze.,0,7654,18,target
WERP65DMR1R455QCE9ED50CPGCTMIU,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,camera,A camera recorded video.,0,3465,19,target
1LT6IXJO2ZIZ3I0VRQOYW64AGPSPCV,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me about bears.,generic,bear,A bear is climbing trees.,0,4000,30,target
DX40PA7SJK3XRT8U6P9R4YCEYYEP91,Wed Aug 17 10:37:26 PDT 2016,"""English""",animate,plural,definite,past,Tell me what's happening.,specific,pigeon,The pigeons bobbed their heads.,0,4570,31,target
FGIN0ERH81IPC3DPBH902XOEVKCCNQ,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,singular,definite,present,,bare,escalator,The escalator carries people upstairs.,1,3905,38,target
QM26DS3HLXMO69P2VSYA9TIUS1AXZE,Wed Aug 17 10:37:26 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about light bulbs.,generic,light bulb,Light bulbs burn out.,1,3219,32,target
OGOOYA5ALGA42XTI4YG8HDTF6UGNR0,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,singular,indefinite,progressive,,bare,pig,A pig is rolling in the mud.,0,2632,33,target
VBKJSOTNGC0N9HG3YU3C9D9YGITXT3,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,singular,definite,progressive,,bare,panda,The panda is eating bamboo.,1,2988,39,target
VP1F0S8KB3AIP4ZRFQUL590195YVRU,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,hose,A hose sprayed water.,1,2008,29,target
N5GNBK9S1PP8JNAIPA01TVK5L6T0BZ,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,singular,indefinite,past,,bare,bear,A bear climbed trees.,0,3559,28,target
CJPA6MV1V4B6H1OASCU4VW2I5JRYZJ,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,plural,definite,progressive,,bare,car,The cars are traveling on the highway.,0,3008,25,target
K56JD3WUL5BNZX0GL54AFRH82H393K,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,singular,indefinite,progressive,Tell me about owls.,generic,owl,An owl is hooting.,1,2983,24,target
137AMZGYW02889WV4G2TB873QP75CC,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,plural,definite,present,Tell me about cheetahs.,generic,cheetah,The cheetahs run fast.,0,2878,27,target
JHP3HXUDAPVZBQQO3NJS5SN2ZLQK7D,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,plural,definite,progressive,Tell me what's happening.,specific,kite,The kites are floating in the breeze.,0,2799,26,target
7F85GT47U29YPJF5QL9K4V36Y1X60Z,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,singular,indefinite,present,Tell me about butterflies.,generic,butterfly,A butterfly flaps its wings.,1,2510,21,target
RGGB1DLF95ZDMP8F0GLV0CL5T67WMJ,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,singular,indefinite,present,,bare,cat,A cat sleeps a lot.,1,2207,20,target
4HZKAWBISMEK3E01VUHYHIXVQUBMQY,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,plural,definite,past,,bare,squirrel,The squirrels buried nuts.,0,5416,23,target
JZ982R1NZYID2SPLLRZJFFJKLHOUH1,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,singular,indefinite,present,Tell me what's happening.,specific,boat,A boat sails across the sea.,1,1904,22,target
A61CU1AKSN1E8XAQ7937MZRM4LRT62,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,singular,definite,present,,bare,microwave,The microwave heats up food.,1,3167,6,target
CHLTOW89GDUKRGXU666OIOBJGXZAR6,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,singular,definite,past,Tell me about frying pans.,generic,frying pan,The frying pan sizzled.,0,2975,7,target
Y9FS6IERVNJ7RQ6AFMAACZ5MNWSG91,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,singular,indefinite,progressive,Tell me what's happening.,specific,computer,A computer is connecting to the internet.,0,4249,4,target
RENO6SP8IKYTRQAS71H8ISGSBM15PI,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,singular,definite,progressive,Tell me about dogs.,generic,dog,The dog is gnawing on bones.,0,6731,5,target
O36SKKNRT7XW2TP9TN7WWCDBVNCNF1,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,The buses blocked traffic.,0,5457,2,example
L497BM021G57APDTSYAQX66PZDMK9S,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,singular,definite,past,,bare,shirt,The shirt ripped.,0,4136,3,example
UR2ORNPUPTL2XETG1V9XXY90TZOEMQ,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,1,8665,1,example
GV6F1A3LI2GD7RA5BMTEJ3H1Z6L9NR,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,singular,definite,present,Tell me what's happening.,specific,crayon,The crayon melts in the sun.,0,7920,8,target
P60ZOZZ4HJ4T4T9XRMRWHKAIIFCX4V,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,singular,definite,past,,bare,shark,The shark attacked swimmers.,0,2870,9,target
Z09PUUP0S46NY5NSAT6OVANTVVQO1Q,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,toilet,Toilets flush.,1,6446,14,target
0A3XZRQZCYFBOW892DTWW7VQ7JPYYE,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,singular,definite,present,Tell me about footballs.,generic,football,The football spirals in the air.,0,2849,15,target
H5IIYFEOC1PXKLBM9RFA3D1BNRAQTM,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,plural,definite,past,Tell me what's happening.,specific,gorilla,The gorillas pounded their chests.,1,3184,16,target
MQEWBM7ZENCC1PO8RVEB39T5T5NF41,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,plural,indefinite,past,,bare,lion,Lions chased antelope.,1,2311,17,target
1FCM5ISUDDX8OCRVS8TE0Y22MRBMI4,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,plural,indefinite,progressive,Tell me about turtles.,generic,turtle,Turtles are moving slowly.,1,2408,10,target
5II7LCFSKIWGRLZFFALS4ZX9N67ZIN,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,plural,definite,present,,bare,escalator,The escalators carry people upstairs.,1,2222,11,target
3U9Q51Q8Y2AP4N5O398FRC2OQM5MLL,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,plural,definite,present,Tell me what's happening.,specific,camera,The cameras record video.,1,2688,12,target
NXIGBVLEED0V06ABFFVLQTRMCPZP92,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,plural,indefinite,progressive,,bare,dolphin,Dolphins are swimming in a pod.,0,5217,13,target
9YMO4S0LP424LO3AO4BLHYE22OKILW,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,plural,indefinite,present,,bare,camel,Camels carry supplies through the desert.,1,4016,36,target
YCS1NGX67VJ8NOB600IBAWNPYGLEZW,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,plural,definite,progressive,Tell me about telephones.,generic,telephone,The telephones are ringing.,0,2302,37,target
NQW7AN179IMQBYZNJ093O08ZCKKVY6,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,plural,indefinite,past,Tell me about pigeons.,generic,pigeon,Pigeons bobbed their heads.,0,4174,34,target
B49RKZP6ZK703X3INCS5V3D6X8SP41,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,singular,definite,past,Tell me what's happening.,specific,kangaroo,The kangaroo carried its baby in a pouch.,1,2032,35,target
C6B8ZBX9VWXP3VRWRK3ZJDQO2CDA2U,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,plural,definite,past,Tell me about marbles.,generic,marble,The marbles rolled on the floor.,1,2615,18,target
X92KOR2WZO5P1YLG0QB8Z74J71NRNQ,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,ATM,ATMs dispensed money.,1,2344,19,target
16XSZ6DJX4QXBVEAQ0PTG054ZEIKSM,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me about pianos.,generic,piano,Pianos play music.,1,1298,30,target
5MM8SBHN3OFMWMTJ32XW6IT6HXKBK1,Wed Aug 17 10:37:26 PDT 2016,"""english""",animate,plural,indefinite,progressive,Tell me what's happening.,specific,peacock,Peacocks are displaying their feathers.,1,2778,31,target
MRMZALDOG35O5UP5YZPLBNES1DBCGS,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,towel,The towel is soaking up water.,0,2327,38,target
0B29OVBZS4DXNZZFXOELXVLFOFF8JI,Wed Aug 17 10:37:26 PDT 2016,"""english""",inanimate,singular,indefinite,past,Tell me about light bulbs.,generic,light bulb,A light bulb burned out.,0,4559,32,target
U5BDWDJNF5MT9NU4OIDB5665ZA1DWO,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,toilet,Toilets flushed.,0,3149,33,target
1HS54W4ASJ465IV6W34E2UH03Z8FI1,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,computer,A computer connected to the internet.,0,3341,39,target
IULJ4CYEO1QCSZQ9ZICY3YZRVVU211,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me about pianos.,generic,piano,The piano is playing music.,0,4658,29,target
66AGJACSQ2DX0QTDHVKW5L35FQGOBG,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,singular,indefinite,past,,bare,squirrel,A squirrel buried nuts.,0,3439,28,target
IN8CP9XDT5TLCKQQNAGU827HA0DSXK,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,singular,definite,present,Tell me about dolphins.,generic,dolphin,The dolphin swims in a pod.,0,6159,25,target
6D3W60JN7492FJTKUM05VU294SVI9B,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,singular,definite,past,,bare,owl,The owl hooted.,0,2483,24,target
VSQV0E1G1YU029635VE6CL1YLZNCM2,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,singular,definite,past,Tell me what's happening.,specific,gorilla,The gorilla pounded its chest.,0,3146,27,target
1SO0INBJKY7BGEJA5X1ZY4RWILX4VY,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,singular,indefinite,present,,bare,cat,A cat sleeps a lot.,1,5545,26,target
KPILE3360RCL7H5FTZOMKF2DJYSM43,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,lion,A lion is chasing antelope.,0,2847,21,target
9Q0SQKUBOBMIZJ94SU64CV2RKZFJ5A,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me about pigeons.,generic,pigeon,A pigeon bobs its head.,0,4206,20,target
NVY518U1DPPMMABIR2C9IOSZF2G4TI,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,light bulb,Light bulbs burn out.,0,4743,23,target
H363BAQ39C9NZ2SGL9ELLCV4POOERD,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me about turtles.,generic,turtle,A turtle moved slowly.,0,3796,22,target
45IV6ZG26AFRV4P5FE4SXUGWUODKIP,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,plural,definite,present,,bare,kangaroo,The kangaroos carry their babies in pouches.,1,4460,6,target
A1W908GTUEX7EP4QT9R138GYMOTFBL,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,singular,definite,past,Tell me about pigs.,generic,pig,The pig rolled in the mud.,0,4016,7,target
KD3RD7RSKLUVFU43FLYOCOLA06ID7M,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me about cameras.,generic,camera,Cameras recorded video.,0,8387,4,target
5RYJL8DLIK6LO6I6SK7YAF41ZNG36V,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,plural,definite,progressive,Tell me what's happening.,specific,boat,The boats are sailing across the sea.,0,4177,5,target
3O8A1HOCPXFNY6R6JZ6V7V5XMHY5WH,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,1,6675,2,example
QV757IJW0KLNMA4GSTOY1WRYVI9T2P,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,singular,definite,past,,bare,shirt,The shirt ripped.,0,7302,3,example
8DVZYD2CTJBKCRHMACFUHRME1P554A,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,0,6830,1,example
CX95P7S8KJUS3YU5V57HAMYKRNI8GK,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,microwave,The microwaves heated up food.,0,4313,8,target
OV1CU9B933CJPSSI8X8SHT3OXY6K1S,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,singular,definite,progressive,,bare,car,The car is traveling on the highway.,0,4506,9,target
1CXZNBQC3JEQ2SWTOXGFH48LE65084,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,,bare,telephone,A telephone is ringing.,0,2248,14,target
U7KVIQ31HPC1ZU8PCPUE2Z0OJ4ODU3,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me about peacocks.,generic,peacock,The peacocks are displaying their feathers.,0,4291,15,target
XP1NETDFUAYEK5SRXZP7ZELAW2TB7P,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,towel,The towel is soaking up water.,0,4410,16,target
D19CHGCFTDEC3WIIZM0JO45HA8124D,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,plural,indefinite,present,,bare,ATM,ATMs dispense money.,1,3459,17,target
PTUYXDOI32VE3FUN5VEJ4BLZ74RJ3P,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,crayon,Crayons are melting in the sun.,0,3967,10,target
VOXYZDZZ2ZW5EY26RM1AGKS5L6B6MY,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me about kites.,generic,kite,The kites float in the breeze.,1,6395,11,target
DU2POBOX1O6YGE8DI2N9QEG10Q1U4Y,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,plural,definite,past,,bare,hose,The hoses sprayed water.,0,5081,12,target
93G0VNXFWQ6O8OAM4I5DZLW0MTCCV0,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me what's happening.,specific,frying pan,The frying pans sizzle.,0,3925,13,target
2KO11J9ACPA7CLQP3J759BM5PISTK2,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,singular,definite,present,Tell me what's happening.,specific,football,The football spirals in the air.,0,2620,36,target
26TCXEEDNIHAWQP3O8ZEKOD98Y3WV4,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,plural,indefinite,progressive,,bare,bear,Bears are climbing trees.,0,4651,37,target
DNAMQ5VV6UYISSJJBFGFOLGF0JGI61,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,plural,indefinite,past,,bare,panda,Pandas ate bamboo.,0,2454,34,target
WTWPZAOVDBD2O97YEM03GYNBOPWBTI,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me about escalators.,generic,escalator,An escalator is carrying people upstairs.,0,3025,35,target
TNH3C8JOZ1ZCLXYEGC5WEU6Z2EVWYF,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me about sharks.,generic,shark,Sharks attack swimmers.,1,3095,18,target
LYJWGTR5OVJ7SWZLWD24BJX1I7X6O7,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,singular,definite,present,,bare,dog,The dog gnaws on bones.,0,3738,19,target
0GUZ9F9JNG8ZSNLBUM14SGBNTTJ1PH,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me what's happening.,specific,cheetah,A cheetah runs fast.,0,3346,30,target
9VRF2UBRTNJP0NOE5SK3AVDFD87YWU,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me about butterflies.,generic,butterfly,Butterflies are flapping their wings.,0,4457,31,target
NWQY7HG8EB9LTEZQDZ9J5AM3LSWTPR,Wed Aug 17 10:37:28 PDT 2016,"""English""",animate,plural,definite,past,Tell me about camels.,generic,camel,The camels carried supplies through the desert.,0,4543,38,target
VI48GEPM521P4X97JLRUJTB30F2XBJ,Wed Aug 17 10:37:28 PDT 2016,"""English""",inanimate,plural,definite,progressive,,bare,marble,The marbles are rolling on the floor.,0,7195,32,target
GUCAZTGRF0CUCO2QISQP09GT5Y17J6,Wed Aug 17 10:37:32 PDT 2016,"""English """,inanimate,plural,indefinite,present,Tell me about computers.,generic,computer,Computers connect to the internet.,1,1641,33,target
QP5DQJDJ3IJGOHG3JX545REXGBW1BA,Wed Aug 17 10:37:32 PDT 2016,"""English """,inanimate,singular,definite,past,Tell me about kites.,generic,kite,The kite floated in the breeze.,0,1450,39,target
S0LG2F9YD0VASYHJD6SQMGFZ9JKKAP,Wed Aug 17 10:37:32 PDT 2016,"""English """,inanimate,plural,indefinite,present,,bare,microwave,Microwaves heat up food.,1,2608,29,target
HBAS4RO9TGJEJZIU4UQ412LMHL40ZM,Wed Aug 17 10:37:32 PDT 2016,"""English """,inanimate,plural,definite,present,Tell me about toilets.,generic,toilet,The toilets flush.,0,3057,28,target
EKZ9Z9CPDZ7H7GVFL9PV5FK25ERNP0,Wed Aug 17 10:37:32 PDT 2016,"""English """,animate,singular,definite,present,,bare,butterfly,The butterfly flaps its wings.,0,1501,25,target
M7UN3A0W7GLR16ZZCZZ0X7I6I5E6NZ,Wed Aug 17 10:37:32 PDT 2016,"""English """,inanimate,plural,definite,past,Tell me about ATMs.,generic,ATM,The ATMs dispensed money.,0,1603,24,target
WTHGOJS82TS3M72LUWV9I55FW2VPZF,Wed Aug 17 10:37:32 PDT 2016,"""English """,inanimate,singular,indefinite,present,Tell me what's happening.,specific,crayon,A crayon melts in the sun.,0,1431,27,target
HXS81HZYP823BGF8HA7S9VU74GMA8Z,Wed Aug 17 10:37:32 PDT 2016,"""English """,inanimate,plural,indefinite,past,Tell me about frying pans.,generic,frying pan,Frying pans sizzled.,1,1472,26,target
OWJ577VPN6CIJEX2KEO0D3A9DQH886,Wed Aug 17 10:37:32 PDT 2016,"""English """,animate,plural,indefinite,progressive,Tell me what's happening.,specific,shark,Sharks are attacking swimmers.,0,2872,21,target
2EHPQ07540N9MZKBPU29UGZ091TKSB,Wed Aug 17 10:37:32 PDT 2016,"""English """,inanimate,singular,definite,past,,bare,camera,The camera recorded video.,0,4750,20,target
0JCTJGIVLH86YXTQ3BBQ32NSIHTSW4,Wed Aug 17 10:37:32 PDT 2016,"""English """,animate,singular,definite,present,Tell me what's happening.,specific,kangaroo,The kangaroo carries its baby in a pouch.,0,1733,23,target
R5H9454WC2I3NAVD1XVDB25PYY2P7U,Wed Aug 17 10:37:32 PDT 2016,"""English """,inanimate,plural,indefinite,progressive,,bare,football,Footballs are spiraling in the air.,1,1364,22,target
57K125AQLLV9BRXU6PFFCWG80VFF8E,Wed Aug 17 10:37:32 PDT 2016,"""English """,animate,singular,definite,progressive,,bare,owl,The owl is hooting.,0,5341,6,target
LISUJYNOPU26JHWOQZ9GB1KRWFEM3P,Wed Aug 17 10:37:32 PDT 2016,"""English """,animate,singular,indefinite,present,Tell me about lions.,generic,lion,A lion chases antelope.,0,5899,7,target
YPCI1Z15CJNZCI6QL9XBQWGWJ56M2L,Wed Aug 17 10:37:32 PDT 2016,"""English """,inanimate,plural,indefinite,past,Tell me what's happening.,specific,hose,Hoses sprayed water.,0,9663,4,target
7W68S02K8SY5IH69ORHCAIZFVB0ZW0,Wed Aug 17 10:37:32 PDT 2016,"""English """,inanimate,plural,definite,progressive,Tell me about escalators.,generic,escalator,The escalators are carrying people upstairs.,0,4816,5,target
KT95BG67SW4KWAXW0JH1J2FYNM4MSD,Wed Aug 17 10:37:32 PDT 2016,"""English """,inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,Swords are sharp.,1,8625,2,example
9LRH900IOZQQ70S0RIX1GZURITRFZH,Wed Aug 17 10:37:32 PDT 2016,"""English """,inanimate,singular,definite,past,,bare,shirt,The shirt ripped.,0,9748,3,example
44YIE7IFEOTSBNGFAT2P56BRWFOU1I,Wed Aug 17 10:37:32 PDT 2016,"""English """,animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,0,16023,1,example
