WorkerId,SubmitTime,Answer 40,animacy,number,definiteness,tense,qud,context,subject,sentence,genericity,rt,question_number,type
JVA89CWQNNAQQ0WKGOIDJIATC2E3ZK,Thu May 19 12:40:00 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,hose,Hoses spray water.,0,1129,30,target
FCAVNIDHBPK866MX72P6KAG75UBE4I,Thu May 19 12:40:00 PDT 2016,"""english""",animate,singular,indefinite,present,,bare,camel,A camel carries supplies through the desert.,0,814,31,target
NRGHUE5XQWBHU3ZPTN0JAZDVZEA5DR,Thu May 19 12:40:00 PDT 2016,"""english""",inanimate,singular,definite,present,Tell me about ATMs.,generic,ATM,The ATM dispenses money.,0,720,38,target
UY7EV1JUCPI86FGGGWV8OQIE9QLYRJ,Thu May 19 12:40:00 PDT 2016,"""english""",inanimate,singular,definite,past,Tell me about pianos.,generic,piano,The piano played music.,0,1495,32,target
Z4I6YPZOG4KAYUCJQQ3V58I4S388DE,Thu May 19 12:40:08 PDT 2016,"""English""",animate,singular,indefinite,past,,bare,lion,A lion chased antelope.,0,1800,33,target
6NUJF8725PXTKHQGKITP4OWCR3FQFT,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me what's happening.,specific,boat,The boats sail across the sea.,0,1567,39,target
7IGPT2IALNW3XJWJ939A0M38VDNGZF,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me about towels.,generic,towel,A towel is soaking up water.,0,2176,29,target
9086JBZAJWX7RHMS6H9N756IS00ZOE,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,plural,indefinite,present,,bare,football,Footballs spiral in the air.,1,2151,28,target
8YE9BCOASWA6AVMJNAFGBPIJGYS0ZB,Thu May 19 12:40:08 PDT 2016,"""English""",animate,plural,definite,past,,bare,squirrel,The squirrels buried nuts.,0,1600,25,target
W5XSTHJMRZMVFM57IHCAYY0T52MBFE,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me about frying pans.,generic,frying pan,A frying pan sizzles.,0,1566,24,target
DJJI7VZ2XK0O1VAZT0HJSU33X1RFL9,Thu May 19 12:40:08 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me what's happening.,specific,dolphin,A dolphin swims in a pod.,0,2752,27,target
N3SYQCACRC50GC0TQJD7PFSP3L6C1K,Thu May 19 12:40:08 PDT 2016,"""English""",animate,plural,definite,past,Tell me about gorillas.,generic,gorilla,The gorillas pounded their chests.,0,1736,26,target
IEBIQOR87VT2603EG7B6T0XN66XER1,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,singular,definite,present,Tell me about toilets.,generic,toilet,The toilet flushes.,0,2736,21,target
XFCTMWJSNPJJHJIBNITG02IPV0L1GU,Thu May 19 12:40:08 PDT 2016,"""English""",animate,plural,indefinite,progressive,,bare,bear,Bears are climbing trees.,1,1927,20,target
GN5910V83OP04F0SKU3UVUHPMGUXOB,Thu May 19 12:40:08 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me what's happening.,specific,pig,Pigs rolled in the mud.,1,1782,23,target
H6T6HLUZP0RRC0FBW3WCRLJJEXI817,Thu May 19 12:40:08 PDT 2016,"""English""",animate,plural,definite,present,,bare,butterfly,The butterflies flap their wings.,0,2184,22,target
Y7H30UWG03CFNY0SU0J7F12P4ZNUZH,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,singular,definite,progressive,,bare,marble,The marble is rolling on the floor.,0,2424,6,target
OECFXK4QYK0H7UH8E1J5O9O2T2DGCM,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me about light bulbs.,generic,light bulb,Light bulbs burned out.,1,3384,7,target
GQHDL0DSAN7EABCV22XIELBMDUCE7P,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,microwave,A microwave heated up food.,0,6082,4,target
S0JF9BHQKX80F286294JA2UUEHCFP3,Thu May 19 12:40:08 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me about pigeons.,generic,pigeon,A pigeon bobbed its head.,0,1655,5,target
FLEL11L1P2VASY2A0S432OD5IBBXWX,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,The buses blocked traffic.,1,8949,2,example
W3585QVD1JIHOLSLVNPJ0E588U6Q7B,Thu May 19 12:40:08 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,elephant,Elephants use their trunks to eat.,1,4828,3,example
7O1JB4OIAIPM21WEBAB35HQ2S6ZMNQ,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,Swords are sharp.,1,7292,1,example
ENTCECNCTFL9Y3QLA5B56JQAV5KPD7,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,singular,definite,present,Tell me what's happening.,specific,escalator,The escalator carries people upstairs.,0,2104,8,target
Q98X99U32I8A5JSPMYNO86HK04AUGQ,Thu May 19 12:40:08 PDT 2016,"""English""",animate,singular,definite,present,,bare,dog,The dog gnaws on bones.,0,1792,9,target
GVO42JJ3XM61EAUPI7B3E51XCO6SK0,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,crayon,The crayon is melting in the sun.,0,2288,14,target
5UOGMSQ0YKOZQZ835AYTRDQZHITL3O,Thu May 19 12:40:08 PDT 2016,"""English""",animate,singular,indefinite,progressive,,bare,owl,An owl is hooting.,0,2160,15,target
WIG753OLMIGYI26JDYPL4JS58XQE14,Thu May 19 12:40:08 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me about camels.,generic,camel,Camels are carrying supplies through the desert.,1,2664,16,target
JLFQZ9PYJ0N4CJOE2L480W6LYPDT0Z,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me what's happening.,specific,ATM,An ATM is dispensing money.,0,1647,17,target
2NJUCO6VBFROM7Z52F2WKHGTHL61M4,Thu May 19 12:40:08 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me what's happening.,specific,cheetah,The cheetahs are running fast.,0,1895,10,target
FM66QX0WAPO55JLN8KGO1N8285R5D1,Thu May 19 12:40:08 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me about turtles.,generic,turtle,Turtles move slowly.,1,1480,11,target
K82XRMBGTPUBA6HBOTOUM9OG2EOSIM,Thu May 19 12:40:08 PDT 2016,"""English""",animate,singular,definite,past,,bare,kangaroo,The kangaroo carried its baby in a pouch.,0,1408,12,target
MFNPU5E74MC9H49G84LISOKQGMOER2,Thu May 19 12:40:08 PDT 2016,"""English""",animate,plural,definite,present,Tell me about sharks.,generic,shark,The sharks attack swimmers.,0,2000,13,target
WE84OLB49NTRA0PYLA2TPFB80JTGIF,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,plural,indefinite,past,,bare,telephone,Telephones rang.,1,1807,36,target
7GDY9WEQ6ZRDYC3L65IHZ6ZOR19OTR,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me about cars.,generic,car,The car traveled on the highway.,0,2047,37,target
IAV9ZO8PWD9YVKC0MP7AFET19QU2EI,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me about hoses.,generic,hose,The hose is spraying water.,0,1583,34,target
UYF8PUGCZYY0EWVLDV067QMBJAQ5W3,Thu May 19 12:40:08 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me what's happening.,specific,cat,Cats sleep a lot.,1,1624,35,target
S9LNDLSK0REWJUSXVRTMSSH3RRPF8C,Thu May 19 12:40:08 PDT 2016,"""English""",animate,singular,indefinite,present,,bare,panda,A panda eats bamboo.,0,1616,18,target
WERPUK81732OMLAT0U7ICGVFHMNAGM,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me what's happening.,specific,camera,The camera recorded video.,0,1759,19,target
AL8A6HOZ7EZMHZDC9NZMO2NNSHVQDZ,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,kite,The kites floated in the breeze.,0,1576,30,target
VT1Y61SGBONTTNFA22FLPBJERLYAG8,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,plural,definite,progressive,Tell me about computers.,generic,computer,The computers are connecting to the internet.,0,1704,31,target
A1W9GBEQ0JG3H2UDRKZ2SRICEUAZ3X,Thu May 19 12:40:08 PDT 2016,"""English""",animate,plural,definite,progressive,,bare,peacock,The peacocks are displaying their feathers.,0,2736,38,target
AJKAELLJDAUV13VUN2DJ03LXLBZGAX,Thu May 19 12:40:08 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,piano,Pianos are playing music.,1,1592,32,target
CIH2YBITHKDUM9IZ1Z9BOKHQW5SHB9,Thu May 19 12:40:10 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me what's happening.,specific,shark,Sharks attacked swimmers.,0,3123,33,target
SDWJ6E5KIV5P1F2QFEL3CZ94TT1SZV,Thu May 19 12:40:10 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me what's happening.,specific,cheetah,Cheetahs run fast.,1,2972,39,target
T55OPFVJJJ6H27AMZQXZ4MM8S0HTNI,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,plural,definite,past,,bare,telephone,The telephones rang.,0,14144,29,target
TBHUK7W96EPOP5OS8TXT8HICNG13XS,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me about toilets.,generic,toilet,A toilet flushed.,0,3270,28,target
QELMJTN0N1TBHPDRVHEL3Z7V1AU9MG,Thu May 19 12:40:10 PDT 2016,"""English""",animate,plural,definite,past,Tell me about turtles.,generic,turtle,The turtles moved slowly.,0,13225,25,target
ROPYYFLRWVJR9C7R9VADYAUI5NBMNW,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,kite,A kite floated in the breeze.,0,4136,24,target
Y9Z8YM0LLJ7FSFH62LLU2OYERMD1ZI,Thu May 19 12:40:10 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,owl,An owl is hooting.,0,2371,27,target
VLHJV6B8TERKDP0N277WWC95DL6JAI,Thu May 19 12:40:10 PDT 2016,"""English""",animate,singular,definite,progressive,,bare,bear,The bear is climbing trees.,0,6461,26,target
PVB3DAKC1LK66RQMZ5RPGI70UUTT6G,Thu May 19 12:40:10 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me about dolphins.,generic,dolphin,A dolphin swims in a pod.,1,3829,21,target
58X250AJW2YFEELAQCNOHFQPQO16AK,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,plural,indefinite,present,,bare,car,Cars travel on the highway.,1,4450,20,target
5DU7MX1L01IAHY5YDA0KJWGQDJQBLW,Thu May 19 12:40:10 PDT 2016,"""English""",animate,plural,definite,present,Tell me about lions.,generic,lion,The lions chase antelope.,1,5091,23,target
A9NXJ9M1E6YTKS7IP9Z3GG06RKCOP5,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,singular,definite,present,,bare,light bulb,The light bulb burns out.,0,3513,22,target
0R27IMQJUVH8L7VHPWW2QG5GM2QBSQ,Thu May 19 12:40:10 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me what's happening.,specific,camel,Camels are carrying supplies through the desert.,0,6188,6,target
QZLJ4TJ27ITNIIBBQ6YYLBK539ER9E,Thu May 19 12:40:10 PDT 2016,"""English""",animate,plural,indefinite,progressive,,bare,peacock,Peacocks are displaying their feathers.,0,5986,7,target
UW85SWUI375ECNHKP1ZDERR1CGUC9S,Thu May 19 12:40:10 PDT 2016,"""English""",animate,singular,definite,progressive,Tell me about pigs.,generic,pig,The pig is rolling in the mud.,0,2530,4,target
ER0RQNK5IZYPSM30B4VS8GT0O1JNEU,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,,bare,football,A football is spiraling in the air.,0,5200,5,target
9PVD6NYH2T9KJXZ028G8YADMMG149G,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,singular,definite,past,,bare,shirt,The shirt ripped.,0,6046,2,example
7H6X53P10UPDB07482PUWPDPV7AESD,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,The buses blocked traffic.,0,16435,3,example
UIJH8FAHE2HZJAI86K3OS8L06QXZX1,Thu May 19 12:40:10 PDT 2016,"""English""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,1,12847,1,example
ILLLQ3AAWLK39VS0YU1NZBW40C776L,Thu May 19 12:40:10 PDT 2016,"""English""",animate,singular,definite,progressive,Tell me what's happening.,specific,kangaroo,The kangaroo is carrying its baby in a pouch.,0,3561,8,target
22E4JPKRNOA4D04LCR9RTMEY8EERZW,Thu May 19 12:40:10 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me about butterflies.,generic,butterfly,A butterfly is flapping its wings.,0,4378,9,target
N79CIF3Q4PYWBAO4GSNU1BBBJ3QF2D,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me what's happening.,specific,frying pan,The frying pans sizzle.,0,3665,14,target
T0E48FWX2E5X3H15M1IRTTJ8Q7XXOA,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,singular,definite,past,,bare,marble,The marble rolled on the floor.,0,3313,15,target
3KBXCATQ5U6V24Z574EO30OD1KKMLT,Thu May 19 12:40:10 PDT 2016,"""English""",animate,singular,definite,past,Tell me what's happening.,specific,panda,The panda ate bamboo.,0,4506,16,target
KGP0ZQ9L4PUO8YBH1VAZDB9QG5XJ0H,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,singular,indefinite,past,,bare,towel,A towel soaked up water.,0,10240,17,target
ESKFFANH0OHFHPLGRN2V25P3MBPP09,Thu May 19 12:40:10 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me what's happening.,specific,dog,The dogs are gnawing on bones.,0,3330,10,target
IEY0LMP0LZBW4HRMUKR2MTHPX973XP,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me about pianos.,generic,piano,Pianos are playing music.,0,4929,11,target
4Y2SGOS9TD1YF4SSTKD7512DVA4S8N,Thu May 19 12:40:10 PDT 2016,"""English""",animate,plural,definite,present,,bare,gorilla,The gorillas pound their chests.,0,8432,12,target
N28MW01TOWHDD60U807R2G4ALJANW5,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,singular,definite,present,Tell me about computers.,generic,computer,The computer connects to the internet.,1,4043,13,target
QB0CV3LV7LXJPLQUCT3SZO4YRE1TSO,Thu May 19 12:40:10 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me what's happening.,specific,pigeon,A pigeon bobs its head.,0,2606,36,target
IA4OSKNTID94J24GXS4U3MXXHK96LQ,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me about cameras.,generic,camera,The camera recorded video.,0,2281,37,target
9LMANAMFX8RTFEDWB69G8T11KRF51H,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me about crayons.,generic,crayon,Crayons melted in the sun.,0,3234,34,target
URPJMPDY6KJ6MKTHGVVWT8X4Y09Q4Y,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,plural,definite,progressive,,bare,hose,The hoses are spraying water.,0,2790,35,target
QQ0G8HC15FSICJWYCMURC5WDCLPHV5,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about boats.,generic,boat,Boats sail across the sea.,1,3984,18,target
J8DQ146E15808OE2JSZLKJQV9HADSC,Thu May 19 12:40:10 PDT 2016,"""English""",animate,singular,definite,present,Tell me what's happening.,specific,squirrel,The squirrel buries nuts.,0,3907,19,target
5W1XFCRRF6XMW5SG7HLPJ5LTTXCW7I,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,escalator,The escalators carried people upstairs.,0,5137,30,target
TR88JFE9SPGCDY61WMPTIOCGU1HX9Z,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,plural,definite,progressive,Tell me about ATMs.,generic,ATM,The ATMs are dispensing money.,0,3799,31,target
69KE6OJRO3FQSR9ZD5SJ3XOTSQ2EKL,Thu May 19 12:40:10 PDT 2016,"""English""",animate,plural,indefinite,past,,bare,cat,Cats slept a lot.,1,3835,38,target
0752OH985948VFOL1ZA52HCWYI5J7E,Thu May 19 12:40:10 PDT 2016,"""English""",inanimate,singular,indefinite,present,,bare,microwave,A microwave heats up food.,1,4754,32,target
C105I0TCDESU2X3MRT4DMN8YRPPMOC,Thu May 19 12:40:13 PDT 2016,"""english""",animate,plural,definite,past,,bare,owl,The owls hooted.,1,4491,33,target
IIC7GRGAXM5OTXJGIEI6L5KB2H8ZWW,Thu May 19 12:40:13 PDT 2016,"""english""",animate,plural,indefinite,past,Tell me about gorillas.,generic,gorilla,Gorillas pounded their chests.,1,3059,39,target
8CGPH2QUO2Z77YB6QK5GZM5H2NATP9,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,light bulb,The light bulb is burning out.,0,4935,29,target
ML08G3GIEF8DOUVK1NGYYN5ABT13FZ,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,singular,indefinite,present,Tell me about escalators.,generic,escalator,An escalator carries people upstairs.,1,3143,28,target
W503IOV6LMEQVGTT7AB1DI9PZLMHBE,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,singular,indefinite,past,Tell me about pianos.,generic,piano,A piano played music.,0,3403,25,target
J2S12QF06VEMZCM0D6E4SU6ANSHROB,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,microwave,Microwaves are heating up food.,1,4088,24,target
MFIMGO1V6W1YHG0C7POF4SWWNQACI3,Thu May 19 12:40:13 PDT 2016,"""english""",animate,plural,indefinite,past,,bare,kangaroo,Kangaroos carried their babies in pouches.,1,4907,27,target
9X3BIOWTS68EMHNKEOVP83ICITY7NY,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,plural,definite,present,Tell me what's happening.,specific,camera,The cameras record video.,0,5513,26,target
AXZCH4IWN2ZJ7FOVSFBOLREIJ0FVVJ,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,frying pan,Frying pans sizzle.,1,8293,21,target
T0W9VQF9701PUF77J3S601O610M1JT,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,plural,indefinite,progressive,,bare,ATM,ATMs are dispensing money.,1,5546,20,target
3Y6O9H8PPP59ZN8QFUAUQO454QB8SF,Thu May 19 12:40:13 PDT 2016,"""english""",animate,plural,definite,progressive,,bare,lion,The lions are chasing antelope.,0,3508,23,target
BLVGLLR0CFTT42T0K6LXHNJ2Q0VXUA,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,singular,indefinite,progressive,Tell me about hoses.,generic,hose,A hose is spraying water.,0,6278,22,target
EU27YDH2MPQTE9IAZ7EVB4WPB6UBVT,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,towel,Towels soaked up water.,1,4657,6,target
WNRUKY6SC89679OLYEYCJR0VFCOZ4Q,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,plural,definite,progressive,Tell me about toilets.,generic,toilet,The toilets are flushing.,1,3880,7,target
ZKASETDOIO1PS4UHLT2T4SE7U13GZH,Thu May 19 12:40:13 PDT 2016,"""english""",animate,plural,indefinite,present,Tell me about dogs.,generic,dog,Dogs gnaw on bones.,1,22750,4,target
PB8FPUX6HXC7TD7UXYLK15V34DI5S3,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,singular,indefinite,present,,bare,kite,A kite floats in the breeze.,0,3263,5,target
XIMHLXHL4NE58M217YJKNIG2C6NR9E,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,Swords are sharp.,1,5705,2,example
QLEHI3UFDWOWOBEZYK4R4IYWCHT4F3,Thu May 19 12:40:13 PDT 2016,"""english""",animate,plural,indefinite,present,,bare,elephant,Elephants use their trunks to eat.,1,5479,3,example
JP6TI9OEZ398015XQKG5L7K6WD0RG2,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,The buses blocked traffic.,1,14288,1,example
ULNFSP1BDSBSC8XY9S7R3PZ9P7POSG,Thu May 19 12:40:13 PDT 2016,"""english""",animate,plural,definite,present,,bare,peacock,The peacocks display their feathers.,1,3590,8,target
WQNQL3KN7AGBEYPGQEMYNVOL8RLY1U,Thu May 19 12:40:13 PDT 2016,"""english""",animate,singular,definite,past,Tell me what's happening.,specific,squirrel,The squirrel buried nuts.,0,3322,9,target
8LUMWYC3BGBXPXSY7CSHPGHO3IHECT,Thu May 19 12:40:13 PDT 2016,"""english""",animate,singular,definite,past,Tell me about butterflies.,generic,butterfly,The butterfly flapped its wings.,0,3780,14,target
G0MOIL04XOHLBQSS5DDKT7AGXTKLH0,Thu May 19 12:40:13 PDT 2016,"""english""",animate,plural,definite,progressive,Tell me what's happening.,specific,dolphin,The dolphins are swimming in a pod.,1,3646,15,target
5VJGKBBY9G8IKZEQHMHRBENGXCBE3L,Thu May 19 12:40:13 PDT 2016,"""english""",animate,plural,definite,past,Tell me about sharks.,generic,shark,The sharks attacked swimmers.,0,6804,16,target
AV3RNW7TGX7OMPMD66AF3R7VZ20LK1,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,singular,indefinite,progressive,,bare,crayon,A crayon is melting in the sun.,0,3592,17,target
MKPZUJ67AY2J94SZ59NVEFJE7CEBGX,Thu May 19 12:40:13 PDT 2016,"""english""",animate,singular,definite,present,Tell me about cats.,generic,cat,The cat sleeps a lot.,0,3725,10,target
JSDOFCQFK5X3QRIFJEBL1VWTTTARUM,Thu May 19 12:40:13 PDT 2016,"""english""",animate,singular,definite,past,,bare,pigeon,The pigeon bobbed its head.,0,5085,11,target
ETBITNIUZ0B6N7WBL4XEPB4O9AYSHV,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,singular,definite,present,Tell me what's happening.,specific,football,The football spirals in the air.,0,4881,12,target
KX2HET93SFTOGQ9L39RS4YFH78KUFT,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,singular,definite,present,,bare,computer,The computer connects to the internet.,0,4882,13,target
RE0GUM8Q5S6KYNPLWGGXP1ZFI87ZNB,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,singular,indefinite,past,,bare,car,A car traveled on the highway.,0,3062,36,target
VILHZUS49SPAYROLZ1C8HELVAB7EVV,Thu May 19 12:40:13 PDT 2016,"""english""",animate,singular,indefinite,present,Tell me what's happening.,specific,turtle,A turtle moves slowly.,1,4861,37,target
HFFOFABM3BJH2X6ZINO2PFV7Z86XJV,Thu May 19 12:40:13 PDT 2016,"""english""",animate,plural,indefinite,progressive,Tell me about camels.,generic,camel,Camels are carrying supplies through the desert.,1,5085,34,target
E6VIEP3XT2JD8SZF5H6UU899MO1QMY,Thu May 19 12:40:13 PDT 2016,"""english""",animate,plural,definite,past,Tell me what's happening.,specific,pig,The pigs rolled in the mud.,0,3950,35,target
L153R1WR252VV9OJPJ1YTRSP7Z6HY3,Thu May 19 12:40:13 PDT 2016,"""english""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,cheetah,A cheetah is running fast.,0,5161,18,target
YE1Z2JN2IAQM6285NNPWJ9C3RBLO3X,Thu May 19 12:40:13 PDT 2016,"""english""",animate,singular,definite,progressive,Tell me about pandas.,generic,panda,The panda is eating bamboo.,0,3121,19,target
ZVYZDRADSV82YIHIF58VN6BGNDR0HL,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,singular,definite,progressive,,bare,marble,The marble is rolling on the floor.,0,2733,30,target
MYANEGZV2LTR88Z7UJ9F4JI9XDRTCP,Thu May 19 12:40:13 PDT 2016,"""english""",animate,plural,definite,present,Tell me about bears.,generic,bear,The bears climb trees.,0,5396,31,target
J6ZLLEXCIEY48K48MU6ELDXSG83ABT,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,plural,indefinite,present,,bare,telephone,Telephones ring.,1,3310,38,target
KPMFVVS5XUI8JRHSP7XZ1CD7MCRVQK,Thu May 19 12:40:13 PDT 2016,"""english""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,boat,A boat sailed across the sea.,0,4387,32,target
DCVIXQUH1DU5C07KE731V1YTSZKBVX,Thu May 19 12:40:14 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me what's happening.,specific,kangaroo,Kangaroos carried their babies in pouches.,1,7464,33,target
EZUUKBE74BAGGBXTXWJ9W5F0D4B8QL,Thu May 19 12:40:14 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me what's happening.,specific,football,A football is spiraling in the air.,0,2336,39,target
DX9ML4X736ZBQWRCKQF9081KYQJR9G,Thu May 19 12:40:14 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me about gorillas.,generic,gorilla,The gorillas are pounding their chests.,1,3976,29,target
DO8H63QTNB55HRIIMBH0E7KUEFKLTA,Thu May 19 12:40:14 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,,bare,camera,Cameras are recording video.,1,4142,28,target
NCYNUF9DCBFZ0C6N5PPJ3TG4GXX0C7,Thu May 19 12:40:14 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,hose,The hoses sprayed water.,1,7025,25,target
ZZP5JPX6ZNRQENLJ2XVETEANG4FTXW,Thu May 19 12:40:14 PDT 2016,"""English""",inanimate,plural,definite,progressive,,bare,telephone,The telephones are ringing.,0,6312,24,target
M4C2TQEROZ1C8DTUX1WUK410CJML5S,Thu May 19 12:40:14 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me about lions.,generic,lion,A lion chased antelope.,0,4385,27,target
YSOJCYD10KSB0D05SA7CRARRBSB18R,Thu May 19 12:40:14 PDT 2016,"""English""",animate,singular,indefinite,present,,bare,cat,A cat sleeps a lot.,0,2887,26,target
QU9K4Z7WKCA07JXZF55EISB4LVSLAQ,Thu May 19 12:40:14 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,turtle,Turtles move slowly.,1,3136,21,target
N3NG8I5MI4WKMQENBBKWGLACZGHASE,Thu May 19 12:40:14 PDT 2016,"""English""",animate,plural,definite,past,Tell me about pandas.,generic,panda,The pandas ate bamboo.,1,3046,20,target
PD2JVEBRN9YXMXLTL5U7OT8L3T4SET,Thu May 19 12:40:14 PDT 2016,"""English""",animate,singular,definite,present,Tell me about dolphins.,generic,dolphin,The dolphin swims in a pod.,0,2223,23,target
8XZN8PD65Y744J7GARTAMFENJGKPIH,Thu May 19 12:40:14 PDT 2016,"""English""",inanimate,singular,definite,present,Tell me what's happening.,specific,boat,The boat sails across the sea.,0,2686,22,target
CGQP0K0UYL2RNLF7NFLWK6NE7FENNR,Thu May 19 12:40:14 PDT 2016,"""English""",animate,singular,definite,present,,bare,dog,The dog gnaws on bones.,0,4439,6,target
4G3QPPJY370AC7H9PF6QG88AUL3FMQ,Thu May 19 12:40:14 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,piano,The piano is playing music.,0,3753,7,target
2TEUWCLQ86FREHMSO8HC61D0BEQB1Z,Thu May 19 12:40:14 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me what's happening.,specific,cheetah,A cheetah ran fast.,0,4656,4,target
